,model,n,p,k,seed,method,time,accuracy,n_iters
410,ising,500,190,40,45,IHT,1.496195223997347,1.0,6
411,ising,500,190,40,45,HTP_jit,0.5316574340031366,1.0,3
412,ising,500,190,40,45,HTP,3.6210617409960832,1.0,3
413,ising,500,190,40,45,CVXPY,2.8441877950026537,0.95,0
414,ising,500,190,40,46,SCOPE_jit,2.3923298539957614,1.0,12
415,ising,500,190,40,46,SCOPE,27.97967112000333,1.0,12
416,ising,500,190,40,46,GraSP_jit,0.6561471370005165,1.0,6
417,ising,500,190,40,46,GraSP,10.625573691999307,1.0,6
418,ising,500,190,40,46,IHT_jit,0.5068267669994384,0.925,4
419,ising,500,190,40,46,IHT,0.9751947620025021,0.925,4
420,ising,500,190,40,46,HTP_jit,0.5942209499989985,0.975,6
421,ising,500,190,40,46,HTP,6.314666427999327,0.975,6
422,ising,500,190,40,46,CVXPY,7.803173485001025,0.975,0
423,ising,500,190,40,47,SCOPE_jit,2.288989474000118,0.775,14
424,ising,500,190,40,47,SCOPE,28.069692589000624,0.775,14
425,ising,500,190,40,47,GraSP_jit,0.7729806510033086,0.625,7
426,ising,500,190,40,47,GraSP,17.422241985994333,0.625,7
427,ising,500,190,40,47,IHT_jit,0.6223533720039995,0.525,99
428,ising,500,190,40,47,IHT,4.707427053996071,0.525,99
429,ising,500,190,40,47,HTP_jit,0.9729890599992359,0.7,15
430,ising,500,190,40,47,HTP,25.420217229002446,0.7,15
431,ising,500,190,40,48,SCOPE_jit,2.459787198000413,1.0,11
432,ising,500,190,40,48,SCOPE,19.571202633000212,1.0,11
433,ising,500,190,40,48,GraSP_jit,0.7805433130051824,1.0,6
434,ising,500,190,40,48,GraSP,11.505516543998965,1.0,6
435,ising,500,190,40,48,IHT_jit,0.6705495380010689,0.975,4
436,ising,500,190,40,48,IHT,1.4288610149960732,0.975,4
437,ising,500,190,40,48,HTP_jit,0.6176102199970046,1.0,4
438,ising,500,190,40,48,HTP,7.646592047000013,1.0,4
439,ising,500,190,40,48,CVXPY,3.1232288960018195,0.925,0
440,ising,500,190,40,49,SCOPE_jit,1.7975347840038012,1.0,7
441,ising,500,190,40,49,SCOPE,18.775344216999656,1.0,7
442,ising,500,190,40,49,GraSP_jit,0.9830215490001137,1.0,7
443,ising,500,190,40,49,GraSP,10.934399731995654,1.0,7
444,ising,500,190,40,49,IHT_jit,0.6517770220016246,0.95,3
445,ising,500,190,40,49,IHT,0.9429994250021991,0.95,3
446,ising,500,190,40,49,HTP_jit,0.6536874470039038,1.0,3
447,ising,500,190,40,49,HTP,4.210603818995878,1.0,3
448,ising,500,190,40,49,CVXPY,12.426770486999885,0.95,0
449,ising,600,190,40,50,SCOPE_jit,3.4163561829991522,1.0,7
450,ising,600,190,40,50,SCOPE,22.493948825998814,1.0,7
451,ising,600,190,40,50,GraSP_jit,1.1965725909976754,1.0,6
452,ising,600,190,40,50,GraSP,9.418798709004477,1.0,6
453,ising,600,190,40,50,IHT_jit,0.35559434500464704,0.975,4
454,ising,600,190,40,50,IHT,1.2003146879942506,0.975,4
455,ising,600,190,40,50,HTP_jit,0.38496838900027797,1.0,3
456,ising,600,190,40,50,HTP,2.8568288719980046,1.0,3
457,ising,600,190,40,50,CVXPY,3.560310908003885,0.925,0
458,ising,600,190,40,51,SCOPE_jit,1.9179795320014819,1.0,8
459,ising,600,190,40,51,SCOPE,15.490454206999857,1.0,8
460,ising,600,190,40,51,GraSP_jit,0.6099989139984245,1.0,7
461,ising,600,190,40,51,GraSP,6.91555015299673,1.0,7
462,ising,600,190,40,51,IHT_jit,0.5381805209981394,0.975,99
463,ising,600,190,40,51,IHT,5.098947573998885,0.975,99
464,ising,600,190,40,51,HTP_jit,0.43160179300321033,1.0,4
465,ising,600,190,40,51,HTP,3.302681829998619,1.0,4
466,ising,600,190,40,51,CVXPY,3.659827364004741,0.975,0
467,ising,600,190,40,52,SCOPE_jit,2.6471444060007343,1.0,11
468,ising,600,190,40,52,SCOPE,25.880971849997877,1.0,11
469,ising,600,190,40,52,GraSP_jit,0.8282932869988144,1.0,7
470,ising,600,190,40,52,GraSP,11.065993537995382,1.0,7
471,ising,600,190,40,52,IHT_jit,0.4571194949967321,0.975,6
472,ising,600,190,40,52,IHT,1.5105560240044724,0.975,6
473,ising,600,190,40,52,HTP_jit,0.5080734639996081,1.0,4
474,ising,600,190,40,52,HTP,4.393073972998536,1.0,4
475,ising,600,190,40,52,CVXPY,4.16430815399508,0.9,0
476,ising,600,190,40,53,SCOPE_jit,3.387851838997449,0.95,15
477,ising,600,190,40,53,SCOPE,28.790341328000068,0.95,15
478,ising,600,190,40,53,GraSP_jit,1.9863244279986247,0.95,26
479,ising,600,190,40,53,GraSP,43.321218491000764,0.95,26
480,ising,600,190,40,53,IHT_jit,0.8658327930024825,0.85,99
481,ising,600,190,40,53,IHT,3.9738855920004426,0.85,99
482,ising,600,190,40,53,HTP_jit,0.8499433739998494,0.925,9
483,ising,600,190,40,53,HTP,17.171823151002172,0.925,9
484,ising,600,190,40,53,CVXPY,3.259678595997684,0.8,0
485,ising,600,190,40,54,SCOPE_jit,3.137230576998263,1.0,12
486,ising,600,190,40,54,SCOPE,28.157319881996955,1.0,12
487,ising,600,190,40,54,GraSP_jit,1.102845310997509,1.0,5
488,ising,600,190,40,54,GraSP,12.554673511003784,1.0,5
489,ising,600,190,40,54,IHT_jit,1.1163092759961728,1.0,5
490,ising,600,190,40,54,IHT,1.1136895710005774,1.0,5
491,ising,600,190,40,54,HTP_jit,0.845291644000099,1.0,3
492,ising,600,190,40,54,HTP,3.8412398459986434,1.0,3
493,ising,600,190,40,54,CVXPY,4.570966235005471,0.95,0
494,ising,600,190,40,55,SCOPE_jit,3.5134156580024865,1.0,9
495,ising,600,190,40,55,SCOPE,20.398294908001844,1.0,7
496,ising,600,190,40,55,GraSP_jit,1.2582543489988893,1.0,7
497,ising,600,190,40,55,GraSP,11.329813114003628,1.0,7
498,ising,600,190,40,55,IHT_jit,0.3092703970032744,1.0,6
499,ising,600,190,40,55,IHT,0.8479488749944721,1.0,6
500,ising,600,190,40,55,HTP_jit,0.4628101910057012,1.0,3
501,ising,600,190,40,55,HTP,4.0469993939987035,1.0,3
502,ising,600,190,40,55,CVXPY,3.381130549001682,0.925,0
503,ising,600,190,40,56,SCOPE_jit,2.1901760490000015,0.95,10
504,ising,600,190,40,56,SCOPE,21.440776210001786,0.95,10
505,ising,600,190,40,56,GraSP_jit,0.9467238490033196,0.95,8
506,ising,600,190,40,56,GraSP,10.82973209299962,0.95,8
507,ising,600,190,40,56,IHT_jit,0.31938429000001634,0.775,4
508,ising,600,190,40,56,IHT,0.913105703999463,0.775,4
509,ising,600,190,40,56,HTP_jit,0.7678203449977445,0.925,6
510,ising,600,190,40,56,HTP,5.668344842997612,0.925,6
511,ising,600,190,40,56,CVXPY,3.1942356879953877,0.85,0
512,ising,600,190,40,57,SCOPE_jit,2.685873169997649,1.0,13
513,ising,600,190,40,57,SCOPE,27.730830014996172,1.0,13
514,ising,600,190,40,57,GraSP_jit,0.7107148299983237,1.0,6
515,ising,600,190,40,57,GraSP,7.399649853003211,1.0,6
516,ising,600,190,40,57,IHT_jit,0.39037706500675995,0.925,5
517,ising,600,190,40,57,IHT,1.3855953950042021,0.925,5
518,ising,600,190,40,57,HTP_jit,0.5315450790003524,1.0,4
519,ising,600,190,40,57,HTP,6.049970811000094,1.0,4
520,ising,600,190,40,57,CVXPY,4.8919974339951295,0.95,0
521,ising,600,190,40,58,SCOPE_jit,3.7416391560036573,0.975,10
522,ising,600,190,40,58,SCOPE,31.738314752001315,0.975,10
523,ising,600,190,40,58,GraSP_jit,0.958298350997211,0.975,7
524,ising,600,190,40,58,GraSP,13.440067828996689,0.975,7
525,ising,600,190,40,58,IHT_jit,0.6796134090036503,0.975,5
526,ising,600,190,40,58,IHT,1.7938330820034025,0.975,5
527,ising,600,190,40,58,HTP_jit,0.6290305049988092,0.975,5
528,ising,600,190,40,58,HTP,7.4621762889946694,0.975,5
529,ising,600,190,40,58,CVXPY,5.042049996001879,0.9,0
530,ising,600,190,40,59,SCOPE_jit,3.167642589993193,1.0,8
531,ising,600,190,40,59,SCOPE,25.395316291993367,1.0,8
532,ising,600,190,40,59,GraSP_jit,1.8206984419957735,1.0,11
533,ising,600,190,40,59,GraSP,22.21660841300036,1.0,11
534,ising,600,190,40,59,IHT_jit,0.6257881650017225,0.925,6
535,ising,600,190,40,59,IHT,2.0488688300029025,0.925,6
536,ising,600,190,40,59,HTP_jit,0.9239403250030591,0.975,5
537,ising,600,190,40,59,HTP,7.644770032005908,0.975,5
538,ising,600,190,40,59,CVXPY,5.263626177002152,0.925,0
539,ising,700,190,40,60,SCOPE_jit,3.71442249899701,1.0,7
540,ising,700,190,40,60,SCOPE,24.37403145400458,1.0,7
541,ising,700,190,40,60,GraSP_jit,0.992303027996968,1.0,6
542,ising,700,190,40,60,GraSP,7.214049911999609,1.0,6
543,ising,700,190,40,60,IHT_jit,0.39637249299994437,1.0,4
544,ising,700,190,40,60,IHT,1.723094807995949,1.0,4
545,ising,700,190,40,60,HTP_jit,0.6871504549999372,1.0,4
546,ising,700,190,40,60,HTP,4.032045147003373,1.0,4
547,ising,700,190,40,60,CVXPY,3.5561886729992693,1.0,0
548,ising,700,190,40,61,SCOPE_jit,3.2724212799948873,1.0,13
549,ising,700,190,40,61,SCOPE,19.68341743399651,1.0,12
550,ising,700,190,40,61,GraSP_jit,0.4820219500034,1.0,4
551,ising,700,190,40,61,GraSP,3.86030741599825,1.0,4
552,ising,700,190,40,61,IHT_jit,0.3640121260032174,1.0,3
553,ising,700,190,40,61,IHT,1.9015280029998394,1.0,3
554,ising,700,190,40,61,HTP_jit,0.7108735880028689,1.0,4
555,ising,700,190,40,61,HTP,4.778961208998226,1.0,4
556,ising,700,190,40,62,SCOPE_jit,4.1279448220011545,1.0,12
557,ising,700,190,40,62,SCOPE,28.26092047199927,1.0,12
558,ising,700,190,40,62,GraSP_jit,1.318465798998659,1.0,9
559,ising,700,190,40,62,GraSP,14.714073747003567,1.0,9
560,ising,700,190,40,62,IHT_jit,0.3096860329969786,0.975,5
561,ising,700,190,40,62,IHT,1.0851917220061296,0.975,5
562,ising,700,190,40,62,HTP_jit,0.6256860840003355,1.0,6
563,ising,700,190,40,62,HTP,7.242148092998832,1.0,6
564,ising,700,190,40,62,CVXPY,4.765829573996598,0.925,0
565,ising,700,190,40,63,SCOPE_jit,4.93010706500354,1.0,13
566,ising,700,190,40,63,SCOPE,43.374203414001386,1.0,13
567,ising,700,190,40,63,GraSP_jit,1.326778861002822,0.975,8
568,ising,700,190,40,63,GraSP,16.067781734003802,0.975,8
569,ising,700,190,40,63,IHT_jit,0.8009643429977586,1.0,7
570,ising,700,190,40,63,IHT,1.1049083530015196,1.0,7
571,ising,700,190,40,63,HTP_jit,0.8061175809998531,1.0,7
572,ising,700,190,40,63,HTP,9.37991351999517,1.0,7
573,ising,700,190,40,63,CVXPY,4.020644155003538,0.85,0
574,ising,700,190,40,64,SCOPE_jit,5.524156542996934,1.0,12
575,ising,700,190,40,64,SCOPE,30.446856507005577,1.0,12
576,ising,700,190,40,64,GraSP_jit,0.7697891900024842,1.0,6
577,ising,700,190,40,64,GraSP,8.350528824004869,1.0,6
578,ising,700,190,40,64,IHT_jit,0.5026622520017554,1.0,4
579,ising,700,190,40,64,IHT,1.6711494209957891,1.0,4
580,ising,700,190,40,64,HTP_jit,0.819805474995519,1.0,3
581,ising,700,190,40,64,HTP,4.863588024003548,1.0,3
582,ising,700,190,40,64,CVXPY,6.721984047006117,1.0,0
583,ising,700,190,40,65,SCOPE_jit,3.6340526920030243,1.0,7
584,ising,700,190,40,65,SCOPE,19.752222547998826,1.0,7
585,ising,700,190,40,65,GraSP_jit,1.125783905001299,1.0,5
586,ising,700,190,40,65,GraSP,8.127059984006337,1.0,5
587,ising,700,190,40,65,IHT_jit,0.39670835099968826,0.975,4
588,ising,700,190,40,65,IHT,1.310336661998008,0.975,4
589,ising,700,190,40,65,HTP_jit,0.4838016389985569,1.0,3
590,ising,700,190,40,65,HTP,3.5008315769955516,1.0,3
591,ising,700,190,40,65,CVXPY,5.364074151999375,0.95,0
592,ising,700,190,40,66,SCOPE_jit,2.5310428509983467,1.0,7
593,ising,700,190,40,66,SCOPE,19.088242740996066,1.0,7
594,ising,700,190,40,66,GraSP_jit,0.9030350359971635,1.0,7
595,ising,700,190,40,66,GraSP,10.82541018199845,1.0,7
596,ising,700,190,40,66,IHT_jit,0.47393019100127276,1.0,5
597,ising,700,190,40,66,IHT,1.5208268280039192,1.0,5
598,ising,700,190,40,66,HTP_jit,0.4506139329969301,1.0,3
599,ising,700,190,40,66,HTP,2.9178692619971116,1.0,3
600,ising,700,190,40,66,CVXPY,5.216601342996,0.975,0
601,ising,700,190,40,67,SCOPE_jit,2.7587054260002333,1.0,8
602,ising,700,190,40,67,SCOPE,22.43121297099424,1.0,8
603,ising,700,190,40,67,GraSP_jit,1.2568691929991473,1.0,9
604,ising,700,190,40,67,GraSP,14.096448274998693,1.0,9
605,ising,700,190,40,67,IHT_jit,0.6648409740009811,1.0,5
606,ising,700,190,40,67,IHT,1.0640278999999282,1.0,5
607,ising,700,190,40,67,HTP_jit,1.107817726006033,1.0,6
608,ising,700,190,40,67,HTP,6.168035875001806,1.0,6
609,ising,700,190,40,67,CVXPY,4.63096399299684,0.925,0
610,ising,700,190,40,68,SCOPE_jit,4.263123841999914,1.0,16
611,ising,700,190,40,68,SCOPE,31.93986019699514,1.0,16
612,ising,700,190,40,68,GraSP_jit,0.9769229019948398,0.975,7
613,ising,700,190,40,68,GraSP,14.559823253002833,0.975,7
614,ising,700,190,40,68,IHT_jit,0.42761489899567096,0.85,7
615,ising,700,190,40,68,IHT,1.324946506996639,0.85,7
616,ising,700,190,40,68,HTP_jit,0.7902399849990616,0.975,7
617,ising,700,190,40,68,HTP,11.65568304000044,0.975,7
618,ising,700,190,40,69,SCOPE_jit,5.822158517003118,1.0,16
619,ising,700,190,40,69,SCOPE,46.2359529489986,1.0,16
620,ising,700,190,40,69,GraSP_jit,1.244203385002038,0.975,10
621,ising,700,190,40,69,GraSP,19.404560380004114,0.975,10
622,ising,700,190,40,69,IHT_jit,0.4168168809992494,0.975,7
623,ising,700,190,40,69,IHT,0.6740402529976564,0.975,7
624,ising,700,190,40,69,HTP_jit,1.7870729390051565,1.0,6
625,ising,700,190,40,69,HTP,10.52042444000108,1.0,6
626,ising,800,190,40,70,SCOPE_jit,4.938862994000374,1.0,12
627,ising,800,190,40,70,SCOPE,33.72383111700037,1.0,12
628,ising,800,190,40,70,GraSP_jit,1.3265222930058371,1.0,10
629,ising,800,190,40,70,GraSP,11.335731204002514,1.0,10
630,ising,800,190,40,70,IHT_jit,0.4799309330046526,1.0,5
631,ising,800,190,40,70,IHT,1.0047160140020424,1.0,5
632,ising,800,190,40,70,HTP_jit,0.8107511309935944,1.0,4
633,ising,800,190,40,70,HTP,4.060065457997553,1.0,4
634,ising,800,190,40,70,CVXPY,4.693666596002004,0.925,0
635,ising,800,190,40,71,SCOPE_jit,2.1928908539994154,1.0,7
636,ising,800,190,40,71,SCOPE,15.743750850997458,1.0,7
637,ising,800,190,40,71,GraSP_jit,0.6314294030016754,1.0,4
638,ising,800,190,40,71,GraSP,4.948492768999131,1.0,4
639,ising,800,190,40,71,IHT_jit,0.3873743369986187,1.0,4
640,ising,800,190,40,71,IHT,1.2984322889969917,1.0,4
641,ising,800,190,40,71,HTP_jit,0.4987973579991376,1.0,3
642,ising,800,190,40,71,HTP,3.464940518999356,1.0,3
643,ising,800,190,40,71,CVXPY,4.656116646001465,0.975,0
644,ising,800,190,40,72,SCOPE_jit,4.580296266001824,1.0,14
645,ising,800,190,40,72,SCOPE,35.27877546099626,1.0,14
646,ising,800,190,40,72,GraSP_jit,1.6067939960048534,1.0,10
647,ising,800,190,40,72,GraSP,14.384225966998201,1.0,10
648,ising,800,190,40,72,IHT_jit,0.4079945460034651,0.95,5
649,ising,800,190,40,72,IHT,1.0521362719955505,0.95,5
650,ising,800,190,40,72,HTP_jit,1.1232520850026049,1.0,6
651,ising,800,190,40,72,HTP,7.556722989000264,1.0,6
652,ising,800,190,40,72,CVXPY,6.912791934002598,0.875,0
653,ising,800,190,40,73,SCOPE_jit,3.819239661002939,1.0,11
654,ising,800,190,40,73,SCOPE,33.92728596099914,1.0,11
655,ising,800,190,40,73,GraSP_jit,1.1672868989990093,1.0,8
656,ising,800,190,40,73,GraSP,16.570944781000435,1.0,8
657,ising,800,190,40,73,IHT_jit,0.6779375960031757,1.0,6
658,ising,800,190,40,73,IHT,1.2956358900046325,1.0,6
659,ising,800,190,40,73,HTP_jit,0.5522905760008143,1.0,2
660,ising,800,190,40,73,HTP,3.440701255996828,1.0,2
661,ising,800,190,40,73,CVXPY,5.705230131003191,0.95,0
662,ising,800,190,40,74,SCOPE_jit,3.0524265919957543,1.0,6
663,ising,800,190,40,74,SCOPE,20.058957599998394,1.0,6
664,ising,800,190,40,74,GraSP_jit,1.1210472999955527,1.0,5
665,ising,800,190,40,74,GraSP,9.462911748996703,1.0,5
666,ising,800,190,40,74,IHT_jit,0.3935113029947388,1.0,3
667,ising,800,190,40,74,IHT,2.1692132390016923,1.0,3
668,ising,800,190,40,74,HTP_jit,0.4902935000063735,1.0,2
669,ising,800,190,40,74,HTP,3.0552145639958326,1.0,2
670,ising,800,190,40,75,SCOPE_jit,4.238355245004641,1.0,9
671,ising,800,190,40,75,SCOPE,26.656304776995967,1.0,9
672,ising,800,190,40,75,GraSP_jit,1.1093989419969148,1.0,9
673,ising,800,190,40,75,GraSP,9.87227165800141,1.0,9
674,ising,800,190,40,75,IHT_jit,0.32114155599992955,0.925,7
675,ising,800,190,40,75,IHT,0.7002204679956776,0.925,7
676,ising,800,190,40,75,HTP_jit,0.5063873030012473,1.0,4
677,ising,800,190,40,75,HTP,5.568035076001252,1.0,4
678,ising,800,190,40,76,SCOPE_jit,2.7999172269992414,1.0,9
679,ising,800,190,40,76,SCOPE,20.373294041004556,1.0,9
680,ising,800,190,40,76,GraSP_jit,1.229110252999817,1.0,10
681,ising,800,190,40,76,GraSP,14.635934768004518,1.0,10
682,ising,800,190,40,76,IHT_jit,0.43411347000073874,1.0,4
683,ising,800,190,40,76,IHT,1.118518862997007,1.0,4
684,ising,800,190,40,76,HTP_jit,0.8339197620007326,1.0,3
685,ising,800,190,40,76,HTP,4.51632790700387,1.0,3
686,ising,800,190,40,77,SCOPE_jit,2.955466706000152,1.0,8
687,ising,800,190,40,77,SCOPE,25.21956593199866,1.0,8
688,ising,800,190,40,77,GraSP_jit,1.6074829040007899,1.0,5
689,ising,800,190,40,77,GraSP,10.90278183999908,1.0,5
690,ising,800,190,40,77,IHT_jit,0.7973621359997196,0.975,5
691,ising,800,190,40,77,IHT,1.8036592650023522,0.975,5
692,ising,800,190,40,77,HTP_jit,0.5514940180000849,1.0,3
693,ising,800,190,40,77,HTP,3.3497352019985556,1.0,3
694,ising,800,190,40,77,CVXPY,4.196135559002869,0.925,0
695,ising,800,190,40,78,SCOPE_jit,3.3646720010001445,1.0,13
696,ising,800,190,40,78,SCOPE,27.459796005001408,1.0,13
697,ising,800,190,40,78,GraSP_jit,0.877826226002071,1.0,4
698,ising,800,190,40,78,GraSP,5.980240897995827,1.0,4
699,ising,800,190,40,78,IHT_jit,0.40520261700294213,1.0,8
700,ising,800,190,40,78,IHT,1.1082569690042874,1.0,8
701,ising,800,190,40,78,HTP_jit,0.7310697840002831,1.0,5
702,ising,800,190,40,78,HTP,6.892679860997305,1.0,5
703,ising,800,190,40,79,SCOPE_jit,3.156788005006092,1.0,11
704,ising,800,190,40,79,SCOPE,30.19625915800134,1.0,11
705,ising,800,190,40,79,GraSP_jit,2.2686527030018624,1.0,12
706,ising,800,190,40,79,GraSP,20.731166519995895,1.0,12
707,ising,800,190,40,79,IHT_jit,0.6872084790011286,0.975,4
708,ising,800,190,40,79,IHT,2.4122375619990635,0.975,4
709,ising,800,190,40,79,HTP_jit,0.6504063930042321,1.0,4
710,ising,800,190,40,79,HTP,7.0163766799960285,1.0,4
711,ising,900,190,40,80,SCOPE_jit,4.860590239994053,1.0,11
712,ising,900,190,40,80,SCOPE,40.44939971999702,1.0,11
713,ising,900,190,40,80,GraSP_jit,1.3987639209954068,1.0,5
714,ising,900,190,40,80,GraSP,12.942719403996307,1.0,5
715,ising,900,190,40,80,IHT_jit,0.569140570005402,1.0,4
716,ising,900,190,40,80,IHT,2.3839619170030346,1.0,4
717,ising,900,190,40,80,HTP_jit,0.7573472420044709,1.0,3
718,ising,900,190,40,80,HTP,4.504706794003141,1.0,3
719,ising,900,190,40,80,CVXPY,7.790316688005987,0.975,0
720,ising,900,190,40,81,SCOPE_jit,2.8475565540065872,1.0,6
721,ising,900,190,40,81,SCOPE,24.144380607998755,1.0,6
722,ising,900,190,40,81,GraSP_jit,1.5588394150036038,1.0,4
723,ising,900,190,40,81,GraSP,13.097824053002114,1.0,4
724,ising,900,190,40,81,IHT_jit,0.6485471580017474,1.0,3
725,ising,900,190,40,81,IHT,1.7347136039970792,1.0,3
726,ising,900,190,40,81,HTP_jit,0.7538758110022172,1.0,4
727,ising,900,190,40,81,HTP,6.42900324499351,1.0,4
728,ising,900,190,40,81,CVXPY,7.893524697996327,0.975,0
729,ising,900,190,40,82,SCOPE_jit,5.39050265300466,1.0,8
730,ising,900,190,40,82,SCOPE,33.347653522003384,1.0,8
731,ising,900,190,40,82,GraSP_jit,4.098936491005588,1.0,10
732,ising,900,190,40,82,GraSP,29.87453304399969,1.0,10
733,ising,900,190,40,82,IHT_jit,1.365985898002691,1.0,4
734,ising,900,190,40,82,IHT,3.2239335339982063,1.0,4
735,ising,900,190,40,82,HTP_jit,0.6260752099988167,1.0,3
736,ising,900,190,40,82,HTP,4.733216566994088,1.0,3
737,ising,900,190,40,82,CVXPY,9.656158024998149,0.95,0
738,ising,900,190,40,83,SCOPE_jit,4.201703735001502,1.0,7
739,ising,900,190,40,83,SCOPE,30.88218850100384,1.0,7
740,ising,900,190,40,83,GraSP_jit,1.1970285580027848,1.0,5
741,ising,900,190,40,83,GraSP,11.240628134000872,1.0,5
742,ising,900,190,40,83,IHT_jit,0.6995447900044383,1.0,7
743,ising,900,190,40,83,IHT,2.2039130850025686,1.0,7
744,ising,900,190,40,83,HTP_jit,1.3544567880016984,1.0,4
745,ising,900,190,40,83,HTP,11.823956729000201,1.0,4
746,ising,900,190,40,84,SCOPE_jit,5.054309325998474,1.0,11
747,ising,900,190,40,84,SCOPE,38.833409761005896,1.0,11
748,ising,900,190,40,84,GraSP_jit,2.1415796840010444,1.0,6
749,ising,900,190,40,84,GraSP,21.76480141900538,1.0,6
750,ising,900,190,40,84,IHT_jit,1.0165173889981816,1.0,7
751,ising,900,190,40,84,IHT,2.601805268001044,1.0,7
752,ising,900,190,40,84,HTP_jit,0.8554104380018543,1.0,3
753,ising,900,190,40,84,HTP,4.858803612005431,1.0,3
754,ising,900,190,40,85,SCOPE_jit,3.567444729997078,1.0,7
755,ising,900,190,40,85,SCOPE,24.08216519200505,1.0,7
756,ising,900,190,40,85,GraSP_jit,1.2330039260050398,1.0,6
757,ising,900,190,40,85,GraSP,18.028708404999634,1.0,6
758,ising,900,190,40,85,IHT_jit,0.7222708590052207,1.0,4
759,ising,900,190,40,85,IHT,2.2395716550017823,1.0,4
760,ising,900,190,40,85,HTP_jit,0.7893594080014736,1.0,3
761,ising,900,190,40,85,HTP,7.137150130998634,1.0,3
762,ising,900,190,40,85,CVXPY,5.467842591999215,0.975,0
763,ising,900,190,40,86,SCOPE_jit,3.2932160920026945,1.0,6
764,ising,900,190,40,86,SCOPE,21.507229709000967,1.0,6
765,ising,900,190,40,86,GraSP_jit,1.4012025629999698,1.0,6
766,ising,900,190,40,86,GraSP,10.051381504003075,1.0,6
767,ising,900,190,40,86,IHT_jit,1.0190865890035639,1.0,6
768,ising,900,190,40,86,IHT,1.3148047060021781,1.0,6
769,ising,900,190,40,86,HTP_jit,0.8501247029998922,1.0,2
770,ising,900,190,40,86,HTP,3.2714510270016035,1.0,2
771,ising,900,190,40,86,CVXPY,11.817738431003818,0.975,0
772,ising,900,190,40,87,SCOPE_jit,3.720012536003196,1.0,8
773,ising,900,190,40,87,SCOPE,28.918534121999983,1.0,8
774,ising,900,190,40,87,GraSP_jit,2.0599214040048537,1.0,6
775,ising,900,190,40,87,GraSP,15.286823828995693,1.0,6
776,ising,900,190,40,87,IHT_jit,0.7200134260056075,0.975,4
777,ising,900,190,40,87,IHT,1.0266191530026845,0.975,4
778,ising,900,190,40,87,HTP_jit,1.1079749560012715,1.0,5
779,ising,900,190,40,87,HTP,8.144749037004658,1.0,5
780,ising,900,190,40,87,CVXPY,7.866664160996152,0.925,0
781,ising,900,190,40,88,SCOPE_jit,5.703754968999419,1.0,8
782,ising,900,190,40,88,SCOPE,45.97785802400176,1.0,8
783,ising,900,190,40,88,GraSP_jit,2.1007306829997106,1.0,6
784,ising,900,190,40,88,GraSP,13.636302514001727,1.0,6
785,ising,900,190,40,88,IHT_jit,0.6460600470018107,1.0,6
786,ising,900,190,40,88,IHT,1.6758306640040246,1.0,6
787,ising,900,190,40,88,HTP_jit,2.3760266570025124,1.0,3
788,ising,900,190,40,88,HTP,5.48067824300233,1.0,3
789,ising,900,190,40,88,CVXPY,6.8737804729971685,0.975,0
790,ising,900,190,40,89,SCOPE_jit,5.015112668006623,1.0,9
791,ising,900,190,40,89,SCOPE,35.63503294499969,1.0,9
792,ising,900,190,40,89,GraSP_jit,2.105739798003924,1.0,8
793,ising,900,190,40,89,GraSP,24.023623752000276,1.0,8
794,ising,900,190,40,89,IHT_jit,0.9190604409959633,1.0,4
795,ising,900,190,40,89,IHT,1.7921960410021711,1.0,4
796,ising,900,190,40,89,HTP_jit,0.9785468260015477,1.0,3
797,ising,900,190,40,89,HTP,5.600170641002478,1.0,3
798,ising,900,190,40,89,CVXPY,6.252945191998151,0.95,0
799,ising,1000,190,40,90,SCOPE_jit,3.7428806589960004,1.0,6
800,ising,1000,190,40,90,SCOPE,25.079623235003965,1.0,6
801,ising,1000,190,40,90,GraSP_jit,1.1660808640008327,1.0,7
802,ising,1000,190,40,90,GraSP,11.224585285999638,1.0,7
803,ising,1000,190,40,90,IHT_jit,0.42259097899659537,1.0,4
804,ising,1000,190,40,90,IHT,1.054749962000642,1.0,4
805,ising,1000,190,40,90,HTP_jit,0.5342816339980345,1.0,3
806,ising,1000,190,40,90,HTP,4.767020259001583,1.0,3
807,ising,1000,190,40,90,CVXPY,5.941556616999151,1.0,0
808,ising,1000,190,40,91,SCOPE_jit,2.355967826995766,1.0,7
809,ising,1000,190,40,91,SCOPE,18.435310752996884,1.0,7
810,ising,1000,190,40,91,GraSP_jit,1.5821623599986196,1.0,7
811,ising,1000,190,40,91,GraSP,9.975061847995676,1.0,7
812,ising,1000,190,40,91,IHT_jit,0.6708209100033855,1.0,3
813,ising,1000,190,40,91,IHT,2.605226070001663,1.0,3
814,ising,1000,190,40,91,HTP_jit,1.0805417379961,1.0,2
815,ising,1000,190,40,91,HTP,4.51179191400297,1.0,2
816,ising,1000,190,40,91,CVXPY,13.482456910001929,1.0,0
817,ising,1000,190,40,92,SCOPE_jit,6.095324182002514,1.0,9
818,ising,1000,190,40,92,SCOPE,42.581359563999285,1.0,9
819,ising,1000,190,40,92,GraSP_jit,2.5217821020050906,1.0,8
820,ising,1000,190,40,92,GraSP,22.091641818005883,1.0,8
821,ising,1000,190,40,92,IHT_jit,0.8496126829995774,0.975,7
822,ising,1000,190,40,92,IHT,3.220946108995122,0.975,7
