,n,p,k,autodiff_accuracy,gurobi_accuracy,autodiff_time,gurobi_time
51,100,100,67,0.7313432835820896,0.7014925373134329,2.7235918045043945,3602.1362895965576
52,100,100,22,0.8181818181818182,0.7272727272727273,0.40808534622192383,3602.2487564086914
53,100,100,79,0.810126582278481,0.7341772151898734,5.617289066314697,1844.1203401088715
54,50,50,9,0.6666666666666666,0.6666666666666666,0.05381155014038086,44.15075659751892
55,100,100,63,0.6666666666666666,0.5873015873015873,3.664714813232422,3602.9246900081635
56,100,100,74,0.7297297297297297,0.7162162162162162,3.7904000282287598,3601.715176343918
57,100,100,18,0.7222222222222222,0.7222222222222222,0.4758279323577881,3602.377398252487
58,100,100,38,0.6842105263157895,0.5789473684210527,1.5500602722167969,3602.3873081207275
59,100,100,29,0.6896551724137931,0.6896551724137931,0.6141316890716553,3602.4295637607574
60,50,50,16,0.6875,0.6875,0.08658719062805176,193.44473528862
61,50,50,36,0.7777777777777778,0.7777777777777778,0.510986328125,20.129923343658447
62,50,50,31,0.7096774193548387,0.7419354838709677,0.25267601013183594,20.76086163520813
63,100,100,45,0.6444444444444445,0.6,1.8862369060516357,3602.3481969833374
64,50,50,6,0.6666666666666666,0.6666666666666666,0.025473833084106445,3.782888650894165
65,100,100,85,0.8470588235294118,0.8705882352941177,5.847834348678589,201.96684432029724
66,100,100,96,0.9583333333333334,0.9583333333333334,11.407114744186401,6.891087770462036
67,50,50,46,0.9130434782608695,0.9130434782608695,0.5682189464569092,1.3136277198791504
68,100,100,40,0.7,0.7,0.9833712577819824,3602.2290935516357
69,100,100,60,0.65,0.7,2.899839162826538,3602.193368911743
70,50,50,1,1.0,1.0,0.02187633514404297,0.5504128932952881
71,100,100,15,0.9333333333333333,0.9333333333333333,0.3075282573699951,3602.7758593559265
72,50,50,2,1.0,1.0,0.016102313995361328,0.13291525840759277
73,100,100,55,0.6545454545454545,0.5454545454545454,2.467522382736206,3602.4429199695587
74,50,50,42,0.8333333333333334,0.8333333333333334,0.4239785671234131,2.9825990200042725
75,100,100,10,0.8,0.9,0.1956193447113037,1753.1711781024933
76,50,50,17,0.8235294117647058,0.6470588235294118,0.11890745162963867,184.69516324996948
77,100,100,62,0.6451612903225806,0.6290322580645161,4.034819841384888,3602.2676150798798
78,50,50,49,0.9795918367346939,0.9795918367346939,0.1741788387298584,0.1490926742553711
79,50,50,4,1.0,1.0,0.021349668502807617,0.6350934505462646
80,50,50,24,0.6666666666666666,0.5,0.1887071132659912,415.5864155292511
81,100,100,77,0.7272727272727273,0.8051948051948052,6.605034112930298,3601.1731600761414
82,100,100,21,0.6666666666666666,0.6666666666666666,0.40050435066223145,3602.3034830093384
83,100,100,32,0.6875,0.5625,0.9024913311004639,3602.19180059433
84,50,50,19,0.5263157894736842,0.631578947368421,0.09087753295898438,1057.2188329696655
85,50,50,39,0.7948717948717948,0.7435897435897436,0.4947085380554199,3.2856762409210205
86,100,100,73,0.726027397260274,0.7534246575342466,5.751216173171997,3601.624131679535
87,50,50,34,0.7647058823529411,0.7941176470588235,0.4707815647125244,25.52239727973938
88,100,100,28,0.6785714285714286,0.7142857142857143,0.7677803039550781,3602.3169391155243
89,100,100,68,0.75,0.6323529411764706,2.982112169265747,3602.352299451828
90,100,100,88,0.875,0.8636363636363636,8.878189086914062,27.893333196640015
91,100,100,23,0.6521739130434783,0.6086956521739131,0.5698599815368652,3602.3908138275146
92,100,100,43,0.6976744186046512,0.5581395348837209,1.5821247100830078,3602.313638687134
93,50,50,30,0.7666666666666667,0.6333333333333333,0.24830365180969238,29.310339212417603
94,50,50,41,0.8048780487804879,0.9024390243902439,0.38143348693847656,5.744251251220703
95,100,100,75,0.7466666666666667,0.7333333333333333,8.061331748962402,3078.9673466682434
96,100,100,95,0.9473684210526315,0.9473684210526315,9.466293096542358,6.6285789012908936
97,100,100,13,0.6923076923076923,0.7692307692307693,0.25566720962524414,3602.3262717723846
98,100,100,50,0.64,0.66,2.163753032684326,3602.1545786857605
99,50,50,37,0.7297297297297297,0.7567567567567568,0.32659244537353516,16.586060047149658
100,100,100,25,0.64,0.64,0.7083914279937744,3602.603266477585
101,100,100,90,0.9,0.8888888888888888,10.663040399551392,17.490057706832886
102,100,100,65,0.7230769230769231,0.7230769230769231,2.881638288497925,3602.365817308426
103,100,100,9,0.8888888888888888,0.8888888888888888,0.21676063537597656,1290.0621373653412
104,100,100,20,0.7,0.7,0.48732566833496094,3602.297220468521
105,50,50,7,0.7142857142857143,0.7142857142857143,0.05668926239013672,4.920078992843628
106,50,50,47,0.9574468085106383,0.9361702127659575,1.0081408023834229,1.3843977451324463
107,100,100,61,0.7377049180327869,0.7213114754098361,3.203482151031494,3602.2439889907837
108,50,50,22,0.5,0.6363636363636364,0.09819555282592773,778.9497146606445
109,100,100,16,0.6875,0.625,0.1923530101776123,3602.2110562324524
110,100,100,56,0.6785714285714286,0.625,2.7227795124053955,3602.8921406269073
111,100,100,76,0.8157894736842105,0.7763157894736842,8.613954544067383,3601.205691576004
112,100,100,11,0.8181818181818182,0.8181818181818182,0.23572087287902832,2867.5456235408783
113,100,100,31,0.6774193548387096,0.6129032258064516,0.8317830562591553,3602.3866350650787
114,50,50,18,0.7222222222222222,0.5555555555555556,0.08241677284240723,1412.0854771137238
115,50,50,29,0.7241379310344828,0.6896551724137931,0.2939338684082031,192.41452813148499
116,100,100,71,0.7464788732394366,0.704225352112676,6.093456029891968,3601.4875502586365
117,100,100,26,0.6538461538461539,0.6153846153846154,0.622004508972168,3602.3446550369263
118,100,100,46,0.717391304347826,0.5869565217391305,1.648592472076416,3602.279271841049
119,100,100,83,0.8554216867469879,0.8795180722891566,8.26503324508667,160.09440326690674
120,100,100,1,1.0,1.0,0.08276963233947754,0.6331536769866943
121,100,100,78,0.782051282051282,0.7692307692307693,6.531074285507202,2941.61021900177
122,100,100,98,0.9795918367346939,0.9795918367346939,4.424986839294434,8.758203506469727
123,100,100,33,0.6060606060606061,0.48484848484848486,0.7092041969299316,3602.2603838443756
124,100,100,53,0.6792452830188679,0.660377358490566,1.9283227920532227,3602.1563127040863
125,50,50,40,0.85,0.8,0.4127967357635498,3.040492534637451
126,100,100,8,0.75,0.875,0.14290857315063477,1153.0382273197174
127,100,100,93,0.9247311827956989,0.9247311827956989,11.251395225524902,7.462676286697388
128,100,100,48,0.6875,0.5208333333333334,1.9395849704742432,3602.2608988285065
129,50,50,35,0.7714285714285715,0.7142857142857143,0.5059151649475098,22.09892439842224
130,100,100,3,0.6666666666666666,0.6666666666666666,0.13768315315246582,0.9985594749450684
131,50,50,10,0.7,0.7,0.05238485336303711,26.87830877304077
132,100,100,4,1.0,1.0,0.09626245498657227,1.449333906173706
133,100,100,89,0.8764044943820225,0.8764044943820225,12.088207721710205,11.535137176513672
134,100,100,100,1.0,1.0,1.0495045185089111,0.38371872901916504
135,100,100,44,0.5909090909090909,0.4772727272727273,1.8520724773406982,3602.523053407669
136,100,100,64,0.671875,0.6875,3.3934264183044434,3602.2002079486847
137,50,50,5,1.0,1.0,0.02812504768371582,1.3966894149780273
138,100,100,86,0.8604651162790697,0.8837209302325582,8.081396341323853,168.9071340560913
139,100,100,19,0.7368421052631579,0.7368421052631579,0.4019629955291748,3602.3194556236267
140,100,100,59,0.6101694915254238,0.6949152542372882,5.0474629402160645,3602.5995304584503
141,100,100,70,0.7142857142857143,0.7,5.7119059562683105,3602.210013151169
142,100,100,14,0.7142857142857143,0.7142857142857143,0.26371216773986816,3602.4268851280212
143,100,100,34,0.6176470588235294,0.7941176470588235,0.8330433368682861,3602.515438556671
144,50,50,21,0.6190476190476191,0.42857142857142855,0.15421056747436523,665.9104111194611
145,50,50,12,0.75,0.5,0.06830000877380371,151.30687952041626
146,50,50,32,0.5625,0.6875,0.25402045249938965,43.18091893196106
147,100,100,66,0.7272727272727273,0.6818181818181818,3.7922985553741455,3602.1151094436646
