,n,seed,SCOPE_accuracy,SCOPE_time,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_best_step_size,GraHTP_cv_time,GraSP_accuracy,GraSP_time,Lasso_accuracy,Lasso_best_lambda,Lasso_time
301,200,10301,0.7,0.784386157989502,0.58,0.07378482818603516,0.58,0.002154434690031882,7.071101188659668,0.46,0.07107686996459961,0.62,25781.25,4.555653810501099
302,200,10302,0.66,0.9155087471008301,0.56,0.07175803184509277,0.48,0.002154434690031882,3.392016649246216,0.54,0.04816269874572754,0.52,28125.0,5.5023720264434814
303,200,10303,0.58,6.16060996055603,0.58,0.18908023834228516,0.54,0.002154434690031882,6.930389165878296,0.52,0.7543632984161377,0.6,30816.650390625,12.016035079956055
304,200,10304,0.5,3.8033320903778076,0.58,0.08725523948669434,0.58,0.002154434690031882,2.541135549545288,0.66,0.13234591484069824,0.58,29230.499267578125,8.642815351486206
305,200,10305,0.5,2.296086072921753,0.54,0.07732391357421875,0.5,0.002154434690031882,8.305142879486084,0.54,0.5788815021514893,0.56,32173.899962799624,25.844568014144897
306,200,10306,0.5,4.481487035751343,0.54,0.17695140838623047,0.52,0.002154434690031882,6.163956165313721,0.42,1.3393628597259521,0.52,26562.5,3.7149269580841064
307,200,10307,0.38,4.7521374225616455,0.54,0.059359073638916016,0.54,0.002154434690031882,10.711262464523315,0.42,0.1878502368927002,0.54,30349.7314453125,14.055153131484985
308,200,10308,0.46,0.4318361282348633,0.48,0.08587646484375,0.48,0.002154434690031882,2.0428240299224854,0.54,0.050165414810180664,0.58,29457.09228515625,12.113359212875366
309,200,10309,0.6,2.6676316261291504,0.54,0.028740882873535156,0.6,0.002154434690031882,8.426035404205322,0.46,0.6628127098083496,0.6,26184.08203125,5.990168571472168
310,200,10310,0.6,2.9580016136169434,0.56,0.10008907318115234,0.58,0.002154434690031882,9.447429418563843,0.58,0.9799239635467529,0.58,28125.0,3.2485873699188232
311,200,10311,0.56,2.6399435997009277,0.62,0.1260685920715332,0.68,0.002154434690031882,6.405670642852783,0.62,0.4217538833618164,0.6,26977.5390625,6.695544004440308
312,200,10312,0.36,2.2769253253936768,0.62,0.07679033279418945,0.6,0.002154434690031882,5.081061363220215,0.52,0.3264334201812744,0.54,25195.3125,4.99353814125061
313,200,10313,0.42,1.2487869262695312,0.42,0.08652496337890625,0.42,0.002154434690031882,2.753668785095215,0.48,0.04854583740234375,0.44,22412.109375,8.30161714553833
314,200,10314,0.66,2.711172342300415,0.66,0.08406448364257812,0.62,0.002154434690031882,5.742594480514526,0.6,0.7093865871429443,0.6,27392.578125,6.377896308898926
315,200,10315,0.42,6.640566349029541,0.44,0.09012722969055176,0.48,0.002154434690031882,16.253093242645264,0.5,0.34333014488220215,0.58,24547.576904296875,12.94031023979187
316,200,10316,0.58,3.417304039001465,0.44,0.1928248405456543,0.46,0.002154434690031882,15.597899198532104,0.54,0.535097599029541,0.52,25781.25,5.03824520111084
317,200,10317,0.54,2.2786927223205566,0.6,0.06844115257263184,0.62,0.002154434690031882,6.991513013839722,0.62,0.48006486892700195,0.64,23293.05410385132,15.31989574432373
318,200,10318,0.54,0.36681699752807617,0.56,0.08405017852783203,0.54,0.002154434690031882,1.1631357669830322,0.56,0.049268484115600586,0.62,28065.31629175879,26.776123523712158
319,200,10319,0.58,2.3576412200927734,0.6,0.06477808952331543,0.6,0.002154434690031882,9.250051021575928,0.5,0.0525212287902832,0.6,26562.5,5.328707218170166
320,200,10320,0.56,0.8288342952728271,0.6,0.0801241397857666,0.62,0.002154434690031882,14.276471376419067,0.58,0.06279301643371582,0.56,26977.5390625,9.056917190551758
321,200,10321,0.54,3.4044690132141113,0.64,0.07443118095397949,0.6,0.002154434690031882,7.252553462982178,0.46,0.3911759853363037,0.56,27392.578125,5.986380577087402
322,200,10322,0.5,3.2712960243225098,0.52,0.08278346061706543,0.5,0.002154434690031882,9.87222170829773,0.4,0.3207695484161377,0.52,25390.625,6.820936441421509
323,200,10323,0.46,0.9038910865783691,0.5,0.11562085151672363,0.54,0.002154434690031882,6.555879831314087,0.6,0.11274242401123047,0.62,25781.25,4.910521030426025
324,200,10324,0.76,0.2927894592285156,0.66,0.11949777603149414,0.66,0.002154434690031882,6.003723621368408,0.66,0.051344871520996094,0.68,28455.448150634766,17.17517590522766
325,200,10325,0.54,4.082695245742798,0.44,0.07448506355285645,0.44,0.002154434690031882,7.768658876419067,0.46,0.6738088130950928,0.5,27188.30108642578,9.307780981063843
326,200,10326,0.58,0.8022053241729736,0.56,0.1254136562347412,0.56,0.002154434690031882,1.3552565574645996,0.6,0.04813361167907715,0.68,32517.98666497052,23.05929160118103
327,200,10327,0.44,0.44630002975463867,0.44,0.07546710968017578,0.4,0.002154434690031882,8.036556243896484,0.54,0.04880404472351074,0.58,28564.453125,9.700043439865112
328,200,10328,0.52,3.8526358604431152,0.52,0.07938647270202637,0.46,0.002154434690031882,1.4545090198516846,0.38,0.09699797630310059,0.48,24547.576904296875,13.432536602020264
329,200,10329,0.62,4.133553981781006,0.66,0.0881040096282959,0.62,0.002154434690031882,5.032489538192749,0.58,0.3898591995239258,0.6,26184.08203125,6.988898992538452
330,200,10330,0.58,5.584976673126221,0.72,0.22829747200012207,0.72,0.002154434690031882,12.141919612884521,0.64,0.5804827213287354,0.68,35569.31018829346,13.800319194793701
331,200,10331,0.64,0.474898099899292,0.66,0.20897483825683594,0.66,0.002154434690031882,9.997458696365356,0.44,0.0487828254699707,0.54,25000.0,1.0336766242980957
332,200,10332,0.52,4.281287908554077,0.66,0.06854057312011719,0.66,0.002154434690031882,2.602400302886963,0.52,0.09666991233825684,0.6,25390.625,4.688391208648682
333,200,10333,0.52,1.5774929523468018,0.6,0.06088876724243164,0.58,0.002154434690031882,9.352532386779785,0.54,0.27347564697265625,0.62,30816.650390625,11.530204772949219
334,200,10334,0.54,0.26973414421081543,0.5,0.07319259643554688,0.5,0.002154434690031882,1.6739921569824219,0.5,0.05139470100402832,0.54,29003.90625,6.080097436904907
335,200,10335,0.48,1.1418869495391846,0.52,0.09470152854919434,0.52,0.002154434690031882,14.183732748031616,0.46,0.28604555130004883,0.52,26388.64517211914,13.312044382095337
336,200,10336,0.6,2.200115442276001,0.54,0.06592202186584473,0.6,0.002154434690031882,8.008045434951782,0.5,0.4202697277069092,0.56,27392.578125,8.529082536697388
337,200,10337,0.52,2.327876091003418,0.54,0.08143734931945801,0.48,0.002154434690031882,4.153210639953613,0.5,0.08577680587768555,0.56,21590.709686279297,16.138535022735596
338,200,10338,0.68,2.5956029891967773,0.68,0.090911865234375,0.68,0.002154434690031882,7.490755796432495,0.56,0.5182533264160156,0.62,26562.5,4.668218374252319
339,200,10339,0.5,3.7218291759490967,0.46,0.07845258712768555,0.48,0.002154434690031882,10.236453294754028,0.42,0.6675817966461182,0.44,29999.542236328125,12.66343641281128
340,200,10340,0.5,2.209259271621704,0.56,0.06440067291259766,0.56,0.002154434690031882,7.98391056060791,0.62,0.5867040157318115,0.6,28125.0,5.394726753234863
341,200,10341,0.68,2.644235372543335,0.66,0.24835515022277832,0.64,0.002154434690031882,14.929518461227417,0.52,0.7201995849609375,0.52,27606.582641601562,16.40223217010498
342,200,10342,0.56,3.6316049098968506,0.64,0.07001161575317383,0.66,0.002154434690031882,1.2051289081573486,0.5,0.05040478706359863,0.6,26874.589920043945,15.316201448440552
343,200,10343,0.46,2.3034729957580566,0.54,0.07392716407775879,0.54,0.002154434690031882,1.8457529544830322,0.58,0.11655735969543457,0.58,25781.25,8.149288892745972
344,200,10344,0.62,6.063326835632324,0.62,0.07168459892272949,0.58,0.002154434690031882,2.4128167629241943,0.62,0.02599310874938965,0.62,25781.25,6.36432147026062
345,200,10345,0.48,1.1025636196136475,0.52,0.0840301513671875,0.52,0.002154434690031882,3.195486307144165,0.62,0.2990555763244629,0.58,25000.0,1.1393523216247559
346,200,10346,0.5,2.192272663116455,0.58,0.09159994125366211,0.62,0.002154434690031882,7.779668092727661,0.48,0.3197481632232666,0.6,24169.921875,11.820950984954834
347,200,10347,0.42,0.3587663173675537,0.56,0.12146377563476562,0.5,0.002154434690031882,1.279017448425293,0.46,0.04857969284057617,0.64,26388.64517211914,11.191131114959717
348,200,10348,0.52,0.33922624588012695,0.56,0.09213757514953613,0.54,0.002154434690031882,1.4272229671478271,0.5,0.2114567756652832,0.6,25171.232409775257,22.601872205734253
349,200,10349,0.5,5.497215032577515,0.58,0.06984853744506836,0.6,0.002154434690031882,4.929599046707153,0.62,0.26285529136657715,0.64,30349.7314453125,13.712823390960693
350,200,10350,0.54,1.7456822395324707,0.46,0.08387279510498047,0.46,0.002154434690031882,1.8174762725830078,0.44,0.12100887298583984,0.6,28787.612915039062,9.838281393051147
351,200,10351,0.44,1.4751298427581787,0.54,0.29668331146240234,0.5,0.002154434690031882,13.066739559173584,0.44,0.09137129783630371,0.54,25000.0,2.2571022510528564
352,200,10352,0.5,3.0313704013824463,0.4,0.13422465324401855,0.4,0.002154434690031882,11.872568607330322,0.48,0.5020341873168945,0.46,23989.67742919922,15.308289289474487
353,200,10353,0.52,2.6507184505462646,0.4,0.07748055458068848,0.38,0.002154434690031882,9.531886339187622,0.38,0.7219064235687256,0.52,27082.92007446289,12.722439527511597
354,200,10354,0.54,3.3324778079986572,0.58,0.07257461547851562,0.56,0.002154434690031882,15.796547412872314,0.6,1.2092323303222656,0.54,28564.453125,8.269203424453735
355,200,10355,0.64,6.3199098110198975,0.6,0.14585471153259277,0.58,0.002154434690031882,12.0216646194458,0.62,0.28320908546447754,0.56,28290.00949859619,17.12288808822632
356,200,10356,0.52,0.6753911972045898,0.62,0.0827028751373291,0.68,0.002154434690031882,1.3614323139190674,0.52,0.048000335693359375,0.54,28564.453125,7.594330787658691
357,200,10357,0.7,2.845139741897583,0.68,0.16447114944458008,0.64,0.002154434690031882,8.408337354660034,0.58,0.24520397186279297,0.64,24169.921875,11.467750072479248
358,200,10358,0.48,3.290393352508545,0.52,0.18060827255249023,0.56,0.002154434690031882,15.814647674560547,0.58,0.46131396293640137,0.54,23529.052734375,11.01455545425415
359,200,10359,0.48,1.4478557109832764,0.58,0.08498167991638184,0.54,0.002154434690031882,5.781574010848999,0.52,0.2850062847137451,0.58,25781.25,4.231869220733643
360,200,10360,0.56,3.463841676712036,0.6,0.09990668296813965,0.6,0.002154434690031882,8.59006404876709,0.44,0.3627631664276123,0.62,29687.225818634033,19.95259952545166
361,200,10361,0.62,3.9226784706115723,0.68,0.07051515579223633,0.6,0.002154434690031882,5.607592582702637,0.56,0.5780520439147949,0.56,29230.499267578125,13.332866668701172
362,200,10362,0.62,1.4862663745880127,0.64,0.13635683059692383,0.66,0.002154434690031882,7.91513991355896,0.58,0.546405553817749,0.6,29572.15905189514,17.731810331344604
363,200,10363,0.58,2.6229255199432373,0.52,0.11749839782714844,0.54,0.002154434690031882,6.655414342880249,0.6,0.43389439582824707,0.64,28317.636460997164,22.975642204284668
364,200,10364,0.48,5.747179746627808,0.48,0.10711264610290527,0.44,0.002154434690031882,16.680444955825806,0.44,0.46488451957702637,0.56,27606.582641601562,7.096340656280518
365,200,10365,0.56,0.28011107444763184,0.62,0.09448099136352539,0.64,0.002154434690031882,2.419680595397949,0.56,0.05051755905151367,0.58,31986.236572265625,7.063405513763428
366,200,10366,0.58,0.4693000316619873,0.68,0.22602486610412598,0.64,0.002154434690031882,2.8654236793518066,0.56,0.05560421943664551,0.64,22412.109375,8.489961862564087
367,200,10367,0.5,1.5455245971679688,0.5,0.08439326286315918,0.52,0.002154434690031882,1.6908304691314697,0.54,0.05898427963256836,0.56,25390.625,2.254147529602051
368,200,10368,0.44,0.9785611629486084,0.64,0.06624627113342285,0.64,0.002154434690031882,3.5067996978759766,0.4,0.09776449203491211,0.52,24169.921875,5.64108419418335
369,200,10369,0.54,0.4017810821533203,0.64,0.4337649345397949,0.62,0.002154434690031882,2.8254754543304443,0.5,0.04822897911071777,0.62,29003.90625,3.943737030029297
370,200,10370,0.52,1.1810252666473389,0.42,0.07905840873718262,0.42,0.002154434690031882,3.0768141746520996,0.52,0.11972737312316895,0.5,22412.109375,6.064866781234741
371,200,10371,0.56,1.0713255405426025,0.52,0.23892974853515625,0.56,0.002154434690031882,5.456819534301758,0.58,0.3415193557739258,0.56,27392.578125,4.001270532608032
372,200,10372,0.64,0.5350444316864014,0.56,0.017695903778076172,0.58,0.002154434690031882,1.8480610847473145,0.58,0.054044485092163086,0.58,29003.90625,1.8614020347595215
373,200,10373,0.48,5.21176290512085,0.68,0.10847258567810059,0.58,0.002154434690031882,19.16173768043518,0.58,0.16077446937561035,0.58,28125.0,4.773336887359619
374,200,10374,0.52,0.7032322883605957,0.52,0.08090972900390625,0.46,0.002154434690031882,17.671414852142334,0.4,0.4297010898590088,0.44,29882.8125,3.1701717376708984
375,200,10375,0.5,1.4299852848052979,0.48,0.2607734203338623,0.42,0.002154434690031882,3.149385690689087,0.44,0.15655803680419922,0.46,22179.119288921356,12.285704374313354
376,200,10376,0.66,3.3722105026245117,0.6,0.1830751895904541,0.6,0.002154434690031882,8.036955118179321,0.54,0.608123779296875,0.62,28125.0,2.765535354614258
377,200,10377,0.5,4.530916452407837,0.58,0.09021544456481934,0.62,0.002154434690031882,4.190466403961182,0.58,0.14667224884033203,0.62,27392.578125,10.843288660049438
378,200,10378,0.5,4.574595212936401,0.54,0.07350277900695801,0.56,0.001291549665014884,14.098592281341553,0.4,0.34639477729797363,0.56,25390.625,8.482900619506836
379,200,10379,0.58,4.1989195346832275,0.62,0.12997889518737793,0.52,0.002154434690031882,13.750012636184692,0.6,0.05519461631774902,0.58,31250.0,5.111857652664185
380,200,10380,0.54,0.48102355003356934,0.56,0.1773524284362793,0.6,0.002154434690031882,8.265684604644775,0.56,0.10181236267089844,0.58,24835.99295374006,28.37366509437561
381,200,10381,0.42,2.244586706161499,0.54,0.09065747261047363,0.58,0.002154434690031882,9.675182580947876,0.46,0.28967809677124023,0.44,26770.01953125,13.458636045455933
382,200,10382,0.58,4.953988790512085,0.52,0.5111954212188721,0.46,0.002154434690031882,10.123236179351807,0.64,0.3872489929199219,0.56,29999.542236328125,15.806723594665527
383,200,10383,0.64,2.8416810035705566,0.74,0.10765767097473145,0.78,0.002154434690031882,12.213350534439087,0.52,0.10309934616088867,0.62,30116.27197265625,17.613455772399902
384,200,10384,0.6,3.236614465713501,0.56,0.09583926200866699,0.62,0.002154434690031882,5.547294616699219,0.44,0.08863329887390137,0.64,29003.90625,9.048683643341064
385,200,10385,0.52,8.675704717636108,0.54,0.09564018249511719,0.5,0.002154434690031882,10.69422960281372,0.46,0.8181450366973877,0.46,29230.499267578125,13.917503118515015
386,200,10386,0.52,3.3192012310028076,0.56,0.10641074180603027,0.5,0.002154434690031882,7.982280492782593,0.58,0.5356841087341309,0.6,28125.0,5.6185503005981445
387,200,10387,0.5,2.8100056648254395,0.52,0.1682140827178955,0.48,0.001291549665014884,11.736277341842651,0.48,0.6229596138000488,0.54,26084.160804748535,20.491450309753418
388,200,10388,0.52,3.8024725914001465,0.62,0.10051250457763672,0.62,0.002154434690031882,4.405586004257202,0.52,1.6668901443481445,0.64,29457.09228515625,12.47186279296875
389,200,10389,0.64,0.8393464088439941,0.64,0.07371640205383301,0.62,0.002154434690031882,1.156360387802124,0.54,0.050050973892211914,0.62,31250.0,2.6794261932373047
390,200,10390,0.44,6.106220722198486,0.56,0.09917259216308594,0.56,0.002154434690031882,14.301803350448608,0.54,1.0839543342590332,0.56,25390.625,10.86878490447998
391,200,10391,0.48,10.431334733963013,0.52,0.09417247772216797,0.52,0.002154434690031882,16.720373153686523,0.56,1.5452368259429932,0.52,32730.1025390625,11.573914289474487
392,200,10392,0.52,1.953094720840454,0.54,0.17274165153503418,0.54,0.002154434690031882,8.071982622146606,0.46,0.18717050552368164,0.58,31250.0,5.569104909896851
393,200,10393,0.58,1.9340872764587402,0.6,0.0875539779663086,0.62,0.002154434690031882,2.3038525581359863,0.62,0.15038466453552246,0.6,28344.7265625,7.5368359088897705
394,200,10394,0.58,7.0254011154174805,0.6,0.11358857154846191,0.62,0.002154434690031882,9.743834972381592,0.56,0.8229730129241943,0.62,27606.582641601562,14.728662729263306
395,200,10395,0.58,6.48542046546936,0.56,0.10410618782043457,0.58,0.002154434690031882,12.385637998580933,0.62,0.4420816898345947,0.62,28872.006532765226,30.32803463935852
396,200,10396,0.6,5.2036097049713135,0.54,0.183091402053833,0.54,0.002154434690031882,13.218222379684448,0.48,0.8324940204620361,0.54,23803.7109375,11.600005865097046
397,200,10397,0.56,4.936861038208008,0.5,0.0800774097442627,0.5,0.002154434690031882,3.644585609436035,0.48,0.2954552173614502,0.54,26184.08203125,13.730204343795776
398,200,10398,0.52,4.2096498012542725,0.52,0.07618236541748047,0.5,0.002154434690031882,14.049538612365723,0.56,0.28874754905700684,0.56,27499.58038330078,11.931177377700806
399,200,10399,0.56,3.92618727684021,0.66,0.08316183090209961,0.7,0.002154434690031882,5.913541555404663,0.5,0.6660022735595703,0.6,28125.0,4.8970115184783936
400,250,10400,0.64,6.150366306304932,0.72,0.08882021903991699,0.7,0.002154434690031882,15.960052728652954,0.64,0.2496938705444336,0.64,34240.72265625,13.669952869415283
401,250,10401,0.84,0.4159533977508545,0.58,0.0808570384979248,0.66,0.002154434690031882,5.735320568084717,0.66,0.0447239875793457,0.62,35156.25,8.233014583587646
402,250,10402,0.82,0.9496803283691406,0.74,0.10328507423400879,0.76,0.002154434690031882,4.714990854263306,0.68,0.07287907600402832,0.64,35150.164203301414,41.35767221450806
403,250,10403,0.64,5.659012317657471,0.78,0.7680916786193848,0.84,0.002154434690031882,29.42997407913208,0.52,0.3757309913635254,0.64,32985.806465148926,20.45116925239563
404,250,10404,0.74,4.124331712722778,0.82,0.3840456008911133,0.8,0.002154434690031882,29.783947706222534,0.66,0.8490951061248779,0.74,38671.875,8.240588188171387
405,250,10405,0.86,3.461477756500244,0.82,0.17143821716308594,0.74,0.002154434690031882,34.22653269767761,0.72,0.5217907428741455,0.68,33203.125,13.302074193954468
406,250,10406,0.82,2.8653290271759033,0.84,0.18873095512390137,0.84,0.002154434690031882,27.254908084869385,0.66,0.0480647087097168,0.72,33332.82470703125,18.071101188659668
407,250,10407,0.96,2.9633402824401855,0.76,0.14781522750854492,0.76,0.002154434690031882,13.26949954032898,0.66,0.663362979888916,0.6,29882.8125,4.457199335098267
408,250,10408,0.6,4.808601140975952,0.58,0.2056269645690918,0.6,0.002154434690031882,22.6617648601532,0.54,0.8328742980957031,0.58,31250.0,7.503253221511841
409,250,10409,0.72,3.4399900436401367,0.8,0.14383578300476074,0.88,0.002154434690031882,9.488988637924194,0.64,0.5064055919647217,0.68,28125.0,7.780750036239624
410,250,10410,0.86,4.424660921096802,0.7,0.12769722938537598,0.7,0.002154434690031882,13.926281929016113,0.68,0.4751746654510498,0.68,33203.125,7.400225877761841
411,250,10411,0.94,3.5408935546875,0.66,0.09965848922729492,0.88,0.002154434690031882,12.384377241134644,0.64,0.044623613357543945,0.6,33203.125,5.081982135772705
412,250,10412,0.86,5.788594722747803,0.8,0.10448026657104492,0.82,0.002154434690031882,10.862162828445435,0.66,0.37338757514953613,0.7,33114.657271653414,31.357462644577026
413,250,10413,0.62,2.3220245838165283,0.66,0.06371712684631348,0.68,0.002154434690031882,5.609405040740967,0.54,0.23882102966308594,0.56,31250.0,3.005197286605835
414,250,10414,0.78,1.920281171798706,0.74,0.0873103141784668,0.76,0.002154434690031882,7.815343141555786,0.68,0.21345853805541992,0.64,33721.923828125,10.410125255584717
415,250,10415,0.56,6.65938663482666,0.64,0.07701420783996582,0.6,0.002154434690031882,13.290608882904053,0.62,0.48255085945129395,0.54,29882.8125,10.623162508010864
416,250,10416,0.94,4.701019287109375,0.86,0.14719629287719727,0.9,0.002154434690031882,19.63189387321472,0.6,0.8367736339569092,0.68,36254.8828125,13.105605363845825
417,250,10417,0.94,5.743378639221191,0.8,0.08870339393615723,0.74,0.002154434690031882,26.16077494621277,0.76,2.3481497764587402,0.82,33203.125,10.181621313095093
418,250,10418,0.88,10.391536712646484,0.62,0.20949506759643555,0.68,0.002154434690031882,21.271225929260254,0.58,0.43747854232788086,0.54,35430.908203125,17.715075254440308
419,250,10419,0.98,3.760082244873047,0.76,0.07697439193725586,0.8,0.002154434690031882,9.696304559707642,0.66,0.522958517074585,0.64,30586.838722229004,21.801138162612915
420,250,10420,0.9,3.3625056743621826,0.76,0.10756993293762207,0.72,0.002154434690031882,9.205375671386719,0.6,0.5751731395721436,0.7,32478.33251953125,16.85596227645874
421,250,10421,0.92,6.441243886947632,0.74,0.09760046005249023,0.88,0.002154434690031882,9.099140167236328,0.6,0.4007115364074707,0.64,29882.8125,8.806621789932251
422,250,10422,0.8,2.319505214691162,0.74,0.10797691345214844,0.76,0.002154434690031882,32.085864782333374,0.66,0.09431719779968262,0.7,31250.0,3.851496458053589
423,250,10423,0.78,5.1314263343811035,0.86,0.12215423583984375,0.86,0.002154434690031882,17.420663595199585,0.62,0.6376430988311768,0.64,34240.72265625,11.829261779785156
424,250,10424,0.94,4.348533868789673,0.64,0.11053323745727539,0.64,0.002154434690031882,6.475154876708984,0.6,0.18433260917663574,0.64,29003.90625,6.372976779937744
425,250,10425,0.7,0.8469491004943848,0.74,0.07818126678466797,0.76,0.002154434690031882,4.110564708709717,0.64,0.09696030616760254,0.64,34240.72265625,11.90056324005127
426,250,10426,0.68,0.38634729385375977,0.72,0.07454156875610352,0.8,0.002154434690031882,2.033616542816162,0.64,0.04372406005859375,0.62,34118.13173443079,35.24890112876892
427,250,10427,0.76,1.6780612468719482,0.9,0.154526948928833,0.84,0.002154434690031882,7.32452654838562,0.64,0.12617731094360352,0.74,35156.25,5.22407341003418
428,250,10428,0.9,3.315206527709961,0.88,0.31624913215637207,0.86,0.002154434690031882,17.932618856430054,0.74,0.5665934085845947,0.76,31862.258911132812,17.73467707633972
429,250,10429,0.88,5.63204026222229,0.82,0.1054081916809082,0.84,0.002154434690031882,13.112100839614868,0.68,0.4129021167755127,0.6,32226.5625,10.719354152679443
430,250,10430,0.86,7.240452289581299,0.56,0.16377520561218262,0.76,0.002154434690031882,21.194191455841064,0.56,0.2394700050354004,0.62,33721.923828125,15.901597738265991
431,250,10431,0.84,0.6717896461486816,0.92,0.09682464599609375,0.92,0.002154434690031882,21.83272123336792,0.6,0.0943143367767334,0.7,38671.875,10.405325889587402
432,250,10432,0.86,5.169992923736572,0.82,0.10630416870117188,0.88,0.002154434690031882,18.627106428146362,0.6,0.48332715034484863,0.64,31738.28125,8.724001169204712
433,250,10433,0.94,5.401429891586304,0.72,0.09456658363342285,0.86,0.002154434690031882,13.711893558502197,0.72,0.17016291618347168,0.68,32226.5625,6.765784978866577
434,250,10434,0.9,0.49483299255371094,0.68,0.10576295852661133,0.68,0.002154434690031882,8.172899723052979,0.64,0.04454803466796875,0.64,29003.90625,7.822145462036133
435,250,10435,0.8,0.6681818962097168,0.82,0.10311508178710938,0.86,0.002154434690031882,5.843770503997803,0.64,0.04431796073913574,0.66,34240.72265625,13.175955057144165
436,250,10436,0.62,5.713080406188965,0.56,0.08031082153320312,0.54,0.002154434690031882,5.676068544387817,0.52,0.5268447399139404,0.52,33203.125,9.237297534942627
437,250,10437,0.68,7.699859857559204,0.66,0.07971906661987305,0.6,0.002154434690031882,19.073376417160034,0.6,0.5329811573028564,0.56,30058.135092258453,24.237380266189575
438,250,10438,0.94,3.6126315593719482,0.6,0.08425283432006836,0.54,0.002154434690031882,5.338822603225708,0.58,0.4119865894317627,0.62,32226.5625,5.422069072723389
439,250,10439,0.8,1.9475297927856445,0.8,0.09746527671813965,0.78,0.002154434690031882,10.334360837936401,0.66,0.17714571952819824,0.68,31250.0,4.549861192703247
440,250,10440,0.92,1.7741546630859375,0.7,0.09808158874511719,0.76,0.002154434690031882,3.545518159866333,0.58,0.2982523441314697,0.64,36821.36535644531,12.58449673652649
441,250,10441,0.58,4.142596960067749,0.66,0.09958815574645996,0.68,0.002154434690031882,8.920412302017212,0.66,0.40723228454589844,0.62,29003.90625,9.777658224105835
442,250,10442,0.62,6.896263599395752,0.72,0.09081602096557617,0.82,0.002154434690031882,17.25266933441162,0.56,0.4483306407928467,0.58,33203.125,8.888911962509155
443,250,10443,0.9,0.6995820999145508,0.8,0.07583093643188477,0.8,0.002154434690031882,21.46457815170288,0.7,0.07361412048339844,0.8,30233.91366004944,23.101147890090942
444,250,10444,0.8,2.2663519382476807,0.7,0.2793445587158203,0.72,0.002154434690031882,18.340808868408203,0.68,0.4342479705810547,0.68,30349.7314453125,17.590298652648926
445,250,10445,0.78,2.7796754837036133,0.8,0.09538793563842773,0.78,0.002154434690031882,4.754570245742798,0.76,0.3631136417388916,0.74,32226.5625,9.62657356262207
446,250,10446,0.74,2.6374754905700684,0.76,0.31639885902404785,0.78,0.002154434690031882,16.510269165039062,0.66,0.7142536640167236,0.7,35430.908203125,15.877040147781372
447,250,10447,0.76,3.229435920715332,0.62,0.19474577903747559,0.78,0.002154434690031882,22.56742262840271,0.6,1.0101840496063232,0.66,29882.8125,9.36898922920227
448,250,10448,0.9,1.1877124309539795,0.78,0.0710439682006836,0.82,0.002154434690031882,8.139733791351318,0.7,0.0650947093963623,0.64,31178.723461925983,29.97510290145874
449,250,10449,0.92,1.708336353302002,0.8,0.08233237266540527,0.8,0.002154434690031882,10.296420335769653,0.64,0.4115269184112549,0.68,32226.5625,6.201850652694702
450,250,10450,0.68,5.051638603210449,0.62,0.08835458755493164,0.7,0.002154434690031882,15.591538667678833,0.52,0.0961759090423584,0.64,32226.5625,7.530397891998291
451,250,10451,0.54,2.2625350952148438,0.9,0.12465476989746094,0.84,0.002154434690031882,5.952391147613525,0.56,0.1253952980041504,0.6,27392.578125,5.869266033172607
452,250,10452,0.8,0.4505019187927246,0.6,0.14170384407043457,0.62,0.002154434690031882,8.896663904190063,0.62,0.047181129455566406,0.64,30586.838722229004,16.88889193534851
453,250,10453,0.84,0.5364563465118408,0.78,0.11001420021057129,0.78,0.002154434690031882,6.263460159301758,0.54,0.2180039882659912,0.64,37109.03227329254,21.323114156723022
454,250,10454,0.62,3.9796056747436523,0.72,0.09113001823425293,0.7,0.002154434690031882,5.2266175746917725,0.62,0.6494078636169434,0.64,32226.5625,7.5005834102630615
455,250,10455,0.74,4.670574426651001,0.6,0.12050867080688477,0.7,0.002154434690031882,13.799767255783081,0.6,0.6030080318450928,0.58,34240.72265625,13.608168601989746
456,250,10456,0.7,1.9238831996917725,0.76,0.1070866584777832,0.64,0.002154434690031882,19.14616894721985,0.72,0.06485223770141602,0.64,32226.5625,10.23448371887207
457,250,10457,0.78,7.30586576461792,0.84,0.17721247673034668,0.92,0.002154434690031882,19.5267813205719,0.72,1.157792329788208,0.7,34775.733947753906,26.37394905090332
458,250,10458,0.94,1.6944231986999512,0.84,0.13339638710021973,0.84,0.002154434690031882,19.6464524269104,0.66,0.04601025581359863,0.7,35430.908203125,12.082576274871826
459,250,10459,0.72,0.4382185935974121,0.66,0.020787477493286133,0.68,0.002154434690031882,2.758737564086914,0.68,0.04622530937194824,0.64,35156.25,3.5522336959838867
460,250,10460,0.78,1.3297598361968994,0.62,0.1509714126586914,0.62,0.002154434690031882,24.339572429656982,0.56,0.24657917022705078,0.56,31250.0,2.637716770172119
461,250,10461,0.94,5.031326532363892,0.62,0.0875234603881836,0.88,0.002154434690031882,11.9015371799469,0.64,0.8941137790679932,0.56,33203.125,7.414466381072998
462,250,10462,0.6,2.2567522525787354,0.92,0.27408790588378906,0.64,0.002154434690031882,26.32325530052185,0.64,0.08172941207885742,0.56,32226.5625,9.64793848991394
