n,seed,Lasso_accuracy,Lasso_best_lambda,Lasso_time,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_best_step_size,GraHTP_cv_time,GraSP_accuracy,GraSP_time,SCOPE_accuracy,SCOPE_time
300,663,0.68,9.765625e-5,27.212581634521484,0.54,0.11685013771057129,0.58,0.01,0.4268927574157715,0.56,0.5053880214691162,0.58,2.5420475006103516
50,107,0.02,7.888609052210118e-32,79.19032382965088,0.2,0.13190531730651855,0.2,0.002154434690031882,0.6881976127624512,0.2,0.10403990745544434,0.2,0.2993171215057373
50,47,0,7.888609052210118e-32,74.05804681777954,0.16,0.125748872756958,0.16,0.002154434690031882,1.0500156879425049,0.16,0.4338805675506592,0.14,0.29118990898132324
300,635,0.52,2.44140625e-4,37.35823893547058,0.52,0.07908344268798828,0.56,0.005994842503189409,0.578209638595581,0.34,0.918649435043335,0.46,5.414328575134277
50,18,0,7.888609052210118e-32,85.46454358100891,0.16,0.0642087459564209,0.16,1e-4,0.32003211975097656,0.2,0.26245784759521484,0.12,0.05794024467468262
100,192,0.16,7.888609052210118e-32,149.23133993148804,0.3,0.10158371925354004,0.3,7.74263682681127e-4,0.8171792030334473,0.2,0.5140879154205322,0.28,0.3016829490661621
300,696,0.66,9.765625e-4,27.617384433746338,0.58,0.08491253852844238,0.56,0.01,0.11966252326965332,0.52,0.13780570030212402,0.58,0.6165990829467773
100,163,0.16,7.888609052210118e-32,142.6909098625183,0.32,0.12469053268432617,0.32,0.001291549665014884,0.33651185035705566,0.14,0.24809670448303223,0.32,0.2660946846008301
150,287,0.36,6.079673767089844e-7,47.04461646080017,0.4,0.09871459007263184,0.4,0.005994842503189409,0.27660131454467773,0.22,0.40751099586486816,0.38,0.14368844032287598
300,664,0.56,2.9296875000000004e-4,34.21165060997009,0.52,0.13155412673950195,0.52,0.005994842503189409,2.9408745765686035,0.4,1.1375269889831543,0.52,1.3055381774902344
350,726,0.72,4.30730379005695e-4,112.08222126960754,0.54,0.10027837753295898,0.58,0.01,0.15834569931030273,0.48,0.15976214408874512,0.52,1.08827805519104
50,85,0,7.888609052210118e-32,58.06202435493469,0.24,0.03858017921447754,0.24,7.74263682681127e-4,0.4140949249267578,0.24,0.16451072692871094,0.24,0.1085975170135498
300,697,0.6,3.90625e-4,20.089497566223145,0.46,0.07982730865478516,0.46,0.01,0.6317882537841797,0.46,0.3486368656158447,0.48,0.9335548877716064
300,636,0.54,1.0986328125e-4,39.7549786567688,0.46,0.0651099681854248,0.5,0.005994842503189409,0.2467656135559082,0.48,0.1474442481994629,0.52,0.5781354904174805
100,225,0.18,7.888609052210118e-32,144.00311946868896,0.28,0.1069650650024414,0.28,4.6415888336127773e-4,0.6268308162689209,0.18,0.3809189796447754,0.28,0.1983489990234375
100,143,0.1,7.888609052210118e-32,76.07089757919312,0.24,0.0771336555480957,0.24,0.001291549665014884,0.2481997013092041,0.22,0.3620567321777344,0.22,0.10675215721130371
150,288,0.34,1.52587890625e-6,18.840354442596436,0.36,0.09354972839355469,0.36,2.782559402207126e-4,0.6521203517913818,0.26,0.16045236587524414,0.36,0.29003071784973145
100,144,0.28,3.814697265625e-7,8.088085412979126,0.24,0.086872100830078125,0.24,4.6415888336127773e-4,0.2681608200073242,0.16,0.19677138328552246,0.28,0.1069784164428711
300,665,0.62,1.953125e-4,21.23182487487793,0.44,0.07153081893920898,0.46,0.005994842503189409,0.3723022937774658,0.48,0.37459564208984375,0.48,1.8187813758850098
300,637,0.62,1.953125e-4,24.62653875350952,0.5,0.08369159698486328,0.52,0.005994842503189409,0.9046125411987305,0.52,0.2836616039276123,0.54,0.7427549362182617
50,108,0,7.888609052210118e-32,88.0124933719635,0.22,0.06798672676086426,0.22,1.668100537200059e-4,0.4470200538635254,0.22,0.11516308784484863,0.2,0.06937694549560547
350,727,0.68,2.74658203125e-4,45.15208625793457,0.52,0.08222150802612305,0.52,0.005994842503189409,0.2798116207122803,0.52,0.2026045322418213,0.56,0.5499327182769775
50,19,0.02,7.888609052210118e-32,84.54218745231628,0.22,0.1495192050933838,0.22,4.6415888336127773e-4,1.4769909381866455,0.14,0.8072056770324707,0.22,0.2097620964050293
300,698,0.6,2.593994140625e-4,38.800153970718384,0.5,0.12701869010925293,0.5,0.01,0.5084564685821533,0.48,0.1670539379119873,0.54,0.5012798309326172
150,289,0.38,1.9073486328125e-7,27.824718236923218,0.42,0.0665292739868164,0.42,4.6415888336127773e-4,0.766268253326416,0.3,0.4818544387817383,0.42,0.12330460548400879
50,48,0,7.888609052210118e-32,101.07970809936523,0.14,0.08445215225219727,0.14,0.002154434690031882,0.2907981872558594,0.14,0.3520057201385498,0.12,0.20768213272094727
350,728,0.68,0.0011718750000000002,17.14877939224243,0.54,0.03621649742126465,0.58,0.01,0.18243694305419922,0.42,0.15083956718444824,0.62,0.7912929058074951
50,86,0.02,7.888609052210118e-32,66.89144039154053,0.2,0.025062084197998047,0.2,0.001291549665014884,0.2749152183532715,0.2,0.10636782646179199,0.2,0.022895097732543945
300,638,0.6,4.1503906250000004e-4,29.347657918930054,0.56,0.073810577392578125,0.56,0.01,0.22930574417114258,0.54,0.1899728775024414,0.54,0.560032844543457
300,666,0.64,5.4931640625e-5,43.91185426712036,0.52,0.1225581169128418,0.54,0.01,0.6363322734832764,0.6,0.3155059814453125,0.6,1.4667835235595703
300,699,0.5,6.103515625e-5,26.830276489257812,0.5,0.08684873580932617,0.54,0.01,0.630286455154419,0.46,0.36025404930114746,0.44,1.7208356857299805
100,145,0.2,7.888609052210118e-32,66.12735342979431,0.28,0.1120758056640625,0.28,0.003593813663804626,0.34720635414123535,0.22,0.15539956092834473,0.26,0.08144664764404297
100,193,0.12,7.888609052210118e-32,126.03260207176208,0.28,0.08742713928222656,0.28,0.003593813663804626,0.2494068145751953,0.28,0.14853644371032715,0.28,0.14289617538452148
150,290,0.32,2.384185791015625e-7,34.99558424949646,0.4,0.08844232559204102,0.4,0.005994842503189409,0.3248910903930664,0.26,0.24165654182434082,0.42,0.13710474967956543
100,164,0.14,7.888609052210118e-32,115.92123293876648,0.32,0.14747929573059082,0.32,0.005994842503189409,0.6943202018737793,0.24,0.5924057960510254,0.32,0.24299263954162598
300,639,0.64,3.6621093750000005e-4,36.59528422355652,0.56,0.0743255615234375,0.56,0.005994842503189409,0.12229371070861816,0.62,0.15642023086547852,0.66,0.43453001976013184
100,226,0.2,7.888609052210118e-32,103.68438339233398,0.34,0.12335467338562012,0.34,0.003593813663804626,0.6513822078704834,0.36,0.1657247543334961,0.32,0.20107197761535645
150,291,0.44,1.52587890625e-6,14.968269348144531,0.34,0.08101367950439453,0.34,4.6415888336127773e-4,0.41263341903686523,0.2,0.3072237968444824,0.36,0.13533425331115723
300,700,0.64,1.0986328125e-4,29.164531230926514,0.54,0.17799854278564453,0.52,0.003593813663804626,0.6376304626464844,0.58,0.3114595413208008,0.54,0.548630952835083
300,667,0.6,4.39453125e-4,30.828903198242188,0.4,0.12096118927001953,0.44,0.01,1.0356862545013428,0.4,0.8868832588195801,0.42,0.7740898132324219
50,109,0,7.888609052210118e-32,84.30909323692322,0.16,0.02929377555847168,0.16,7.74263682681127e-4,0.4086470603942871,0.12,0.3672161102294922,0.16,0.13629865646362305
150,319,0.32,7.888609052210118e-32,254.96286177635193,0.4,0.03728652000427246,0.4,0.003593813663804626,0.26758670806884766,0.2,0.12636923789978027,0.4,0.1518878936767578
50,49,0.02,7.888609052210118e-32,78.17460346221924,0.18,0.1318681240081787,0.18,0.01,0.48262739181518555,0.18,0.315291166305542,0.18,0.060151100158691406
50,20,0,7.888609052210118e-32,99.9243278503418,0.26,0.029232501983642578,0.26,4.6415888336127773e-4,0.2957146167755127,0.24,0.19640231132507324,0.22,0.0852665901184082
50,87,0.04,7.888609052210118e-32,68.85479497909546,0.18,0.02348780632019043,0.18,1.668100537200059e-4,0.24651789665222168,0.18,0.2907242774963379,0.16,0.06027579307556152
300,640,0.64,1.4648437500000002e-4,27.802575826644897,0.6,0.09941267967224121,0.62,0.01,0.3647644519805908,0.5,0.5456478595733643,0.58,1.8233754634857178
150,347,0.22,7.888609052210118e-32,238.71708154678345,0.28,0.053369760513305664,0.28,0.01,0.4961390495300293,0.14,0.25739479064941406,0.28,0.15755105018615723
300,701,0.54,2.197265625e-4,34.65635657310486,0.52,0.07259702682495117,0.56,0.01,0.3207275867462158,0.5,0.15694665908813477,0.44,0.979172945022583
150,292,0.42,1.4901161193847657e-9,39.01225686073303,0.4,0.15334844589233398,0.4,4.6415888336127773e-4,1.1453049182891846,0.3,0.5175344944000244,0.4,0.5996813774108887
100,146,0.16,7.888609052210118e-32,76.13594508171082,0.24,0.09782671928405762,0.24,7.74263682681127e-4,0.4127504825592041,0.14,0.17043209075927734,0.26,0.09545660018920898
300,668,0.62,8.23974609375e-5,44.57491135597229,0.48,0.1119081974029541,0.48,0.01,0.5871105194091797,0.42,0.14431190490722656,0.5,0.3968799114227295
300,641,0.54,1.4648437500000002e-4,26.373605728149414,0.58,0.14220190048217773,0.56,0.01,0.33387207984924316,0.44,0.12313723564147949,0.56,0.5710897445678711
300,702,0.54,1.953125e-4,17.027602910995483,0.46,0.028868913650512695,0.5,0.01,0.515770673751831,0.46,0.4562861919403076,0.54,0.9895167350769043
150,293,0.3,8.106231689453126e-7,25.839423418045044,0.32,0.0899205207824707,0.32,1.668100537200059e-4,0.3199496269226074,0.26,0.14428281784057617,0.32,0.18544340133666992
50,88,0,7.888609052210118e-32,50.87977838516235,0.1,0.06959056854248047,0.1,0.001291549665014884,0.43324947357177734,0.1,0.19457030296325684,0.1,0.02869558334350586
300,669,0.6,1.953125e-4,15.81342363357544,0.5,0.08902692794799805,0.56,0.01,0.21612906455993652,0.46,0.4726731777191162,0.56,0.859976053237915
300,642,0.6,4.1503906250000004e-4,25.250948429107666,0.46,0.10304498672485352,0.48,0.005994842503189409,0.20176053047180176,0.4,0.1206204891204834,0.44,0.45737409591674805
100,165,0.14,7.888609052210118e-32,102.43302822113037,0.24,0.10106801986694336,0.24,0.003593813663804626,0.40610599517822266,0.12,0.20430207252502441,0.24,0.0519864559173584
50,21,0.02,7.888609052210118e-32,62.803993940353394,0.12,0.09975981712341309,0.12,1.668100537200059e-4,0.5085704326629639,0.12,0.08858394622802734,0.12,0.20123720169067383
50,50,0,7.888609052210118e-32,78.17790961265564,0.2,0.063549041748046875,0.2,0.003593813663804626,0.8645625114440918,0.2,0.27130675315856934,0.2,0.22594785690307617
100,194,0.22,7.888609052210118e-32,118.03390860557556,0.32,0.1519155502319336,0.32,0.003593813663804626,1.3755195140838623,0.22,1.5285017490386963,0.32,0.42066526412963867
100,227,0.18,7.888609052210118e-32,97.24166679382324,0.28,0.073307037353515625,0.28,7.74263682681127e-4,0.5939958095550537,0.2,0.291675329208374,0.28,0.4463493824005127
300,703,0.56,1.373291015625e-4,34.696728467941284,0.44,0.10289931297302246,0.42,0.002154434690031882,0.41649293899536133,0.44,0.13817858695983887,0.46,0.8158910274505615
100,147,0.14,7.888609052210118e-32,64.96741271018982,0.2,0.07049679756164551,0.2,0.003593813663804626,0.23916125297546387,0.16,0.18218135833740234,0.2,0.21155405044555664
300,643,0.6,1.4648437500000002e-4,24.405014276504517,0.5,0.08924126625061035,0.48,0.01,0.31208348274230957,0.46,0.13332915306091309,0.56,0.2813761234283447
50,110,0.02,7.888609052210118e-32,98.7524311542511,0.22,0.04323124885559082,0.22,1.668100537200059e-4,0.6171054840087891,0.22,0.40043020248413086,0.2,0.10468459129333496
150,294,0.34,7.748603820800781e-7,38.406461238861084,0.36,0.18170785903930664,0.36,0.003593813663804626,0.506472110748291,0.32,0.3007664680480957,0.38,0.4446597099304199
300,644,0.58,2.9296875000000004e-4,17.485626459121704,0.58,0.033470869064331055,0.58,0.01,0.2864828109741211,0.5,0.20450186729431152,0.56,0.3992793560028076
300,704,0.68,7.324218750000001e-5,20.86149573326111,0.52,0.07545661926269531,0.54,0.005994842503189409,0.31033921241760254,0.44,0.18691039085388184,0.6,0.4702937602996826
300,670,0.62,8.23974609375e-5,45.16806483268738,0.58,0.10522842407226562,0.6,0.01,0.5206444263458252,0.4,0.25141072273254395,0.56,0.8872551918029785
150,295,0.36,2.8610229492187504e-6,20.189499616622925,0.4,0.044763803482055664,0.4,0.01,0.33202457427978516,0.3,0.13112139701843262,0.38,0.29118776321411133
50,89,0,7.888609052210118e-32,63.092840909957886,0.22,0.05839037895202637,0.22,2.782559402207126e-4,0.3205270767211914,0.22,0.16777443885803223,0.22,0.0634758472442627
300,671,0.66,3.90625e-4,15.567847967147827,0.56,0.03212761878967285,0.6,0.003593813663804626,0.15835213661193848,0.44,0.3466479778289795,0.58,0.6078159809112549
300,645,0.68,9.765625e-5,26.78559112548828,0.56,0.07291150093078613,0.62,0.01,0.6333916187286377,0.48,0.3052978515625,0.58,0.4011547565460205
50,22,0,7.888609052210118e-32,70.09218573570251,0.2,0.09577655792236328,0.2,0.005994842503189409,0.5692088603973389,0.2,0.4417850971221924,0.2,0.058669090270996094
50,51,0,7.888609052210118e-32,70.18823313713074,0.18,0.11068248748779297,0.18,2.782559402207126e-4,1.4854423999786377,0.18,0.7377104759216309,0.18,0.1217954158782959
150,320,0.4,7.888609052210118e-32,158.60462164878845,0.34,0.03644609451293945,0.34,0.001291549665014884,0.29491472244262695,0.24,0.1592867374420166,0.36,0.11765789985656738
300,705,0.58,1.5106201171875003e-4,33.47874069213867,0.56,0.19484734535217285,0.56,0.003593813663804626,0.9661688804626465,0.58,0.5236494541168213,0.6,0.6517622470855713
100,166,0.04,7.888609052210118e-32,81.24044561386108,0.24,0.02427053451538086,0.24,0.003593813663804626,0.2704010009765625,0.24,0.1839280128479004,0.22,0.07067155838012695
300,672,0.62,3.90625e-4,14.087090730667114,0.44,0.08137631416320801,0.46,0.01,0.6014926433563232,0.32,0.28092217445373535,0.46,1.2568683624267578
100,228,0.16,7.888609052210118e-32,78.72786688804626,0.3,0.040053606033325195,0.3,0.002154434690031882,0.24890613555908203,0.3,0.39331769943237305,0.28,0.2404947280883789
50,111,0,7.888609052210118e-32,68.21676445007324,0.22,0.10616445541381836,0.22,0.002154434690031882,0.627173662185669,0.22,0.29633426666259766,0.22,0.05766773223876953
100,148,0.12,7.888609052210118e-32,73.85360598564148,0.16,0.17988038063049316,0.16,0.01,1.083763599395752,0.22,1.6442162990570068,0.16,0.20104360580444336
100,195,0.18,7.888609052210118e-32,81.22426891326904,0.26,0.1400895118713379,0.26,0.01,1.6623554229736328,0.24,0.849151611328125,0.22,0.6269066333770752
300,646,0.58,1.5563964843750002e-4,32.1274688243866,0.52,0.08646225929260254,0.56,0.005994842503189409,0.21509099006652832,0.36,0.1117556095123291,0.56,0.4887723922729492
150,348,0.34,7.888609052210118e-32,164.95120525360107,0.36,0.08237695693969727,0.36,0.003593813663804626,0.7591962814331055,0.26,0.1470639705657959,0.36,0.2403407096862793
300,706,0.66,1.8310546875000003e-4,27.853740692138672,0.56,0.08220911026000977,0.62,0.01,0.2664041519165039,0.5,0.20050406455993652,0.58,0.44194483757019043
50,90,0.02,7.888609052210118e-32,62.9905309677124,0.14,0.03695034980773926,0.14,0.01,0.2789127826690674,0.14,0.23350191116333008,0.16,0.06160283088684082
150,349,0.3,3.814697265625e-7,15.898698329925537,0.34,0.08635997772216797,0.34,1.668100537200059e-4,0.41744446754455566,0.28,0.11381983757019043,0.34,0.05252265930175781
300,647,0.52,3.6621093750000005e-4,21.184414863586426,0.52,0.12382745742797852,0.54,0.01,0.5844600200653076,0.38,0.2721524238586426,0.56,0.5099020004272461
300,707,0.64,1.4648437500000002e-4,16.67279362678528,0.52,0.06852889060974121,0.52,0.01,0.16954517364501953,0.48,0.21352052688598633,0.52,0.6402645111083984
50,23,0,7.888609052210118e-32,63.692543506622314,0.16,0.14599394798278809,0.16,0.003593813663804626,0.8428850173950195,0.16,0.3626422882080078,0.16,0.3023946285247803
300,673,0.7,8.63000750541687e-5,50.32085561752319,0.56,0.034995079040527344,0.58,0.005994842503189409,0.4819519519805908,0.38,0.2705991268157959,0.62,0.28609609603881836
100,167,0.14,7.888609052210118e-32,63.572126150131226,0.26,0.04598855972290039,0.26,7.74263682681127e-4,0.31853818893432617,0.24,0.1131749153137207,0.26,0.09174895286560059
50,52,0,7.888609052210118e-32,78.4413743019104,0.2,0.020234346389770508,0.2,0.005994842503189409,0.2625412940979004,0.2,0.38971495628356934,0.2,0.18679356575012207
100,149,0.14,7.888609052210118e-32,63.49630069732666,0.3,0.02020549774169922,0.3,0.001291549665014884,0.5190935134887695,0.24,0.33668041229248047,0.28,0.2668173313140869
150,350,0.26,9.5367431640625e-7,23.610297203063965,0.3,0.11278057098388672,0.3,0.01,0.44847679138183594,0.28,0.4016532897949219,0.3,0.10379695892333984
50,112,0.02,7.888609052210118e-32,65.8870530128479,0.16,0.10616278648376465,0.16,0.001291549665014884,0.30101966857910156,0.16,0.10886168479919434,0.16,0.029021501541137695
100,229,0.24,7.888609052210118e-32,67.54045820236206,0.34,0.04263567924499512,0.34,0.001291549665014884,0.3275003433227539,0.32,0.2913200855255127,0.34,0.0397183895111084
300,708,0.64,9.765625e-5,20.577885627746582,0.5,0.11627817153930664,0.52,0.01,0.7276630401611328,0.54,0.5339829921722412,0.54,0.8737742900848389
100,196,0.18,7.888609052210118e-32,69.3182065486908,0.32,0.08899974822998047,0.32,0.003593813663804626,0.29498982429504395,0.36,0.17328739166259766,0.28,0.11711955070495605
300,674,0.54,4.8828125e-5,24.346482276916504,0.42,0.05138278007507324,0.48,0.01,0.2256472110748291,0.42,0.14921355247497559,0.44,0.486330509185791
350,752,0.72,9.33837890625e-4,30.865694999694824,0.54,0.030310392379760742,0.58,0.01,0.19108819961547852,0.58,0.17750811576843262,0.62,0.8005962371826172
300,648,0.54,9.155273437500001e-5,38.77701926231384,0.44,0.045502662658691406,0.44,0.005994842503189409,0.6396617889404297,0.36,0.3806121349334717,0.42,0.953660249710083
300,709,0.52,2.593994140625e-4,26.732359886169434,0.46,0.039537668228149414,0.46,0.01,0.13952350616455078,0.42,0.13565945625305176,0.46,0.5310587882995605
50,24,0,7.888609052210118e-32,59.92961239814758,0.18,0.024472951889038086,0.18,1e-4,0.3412363529205322,0.18,0.3389317989349365,0.18,0.06508636474609375
350,753,0.68,5.859375000000001e-4,16.714946508407593,0.58,0.08870458602905273,0.6,0.01,0.32227206230163574,0.5,0.2171776294708252,0.62,0.4120051860809326
300,710,0.56,4.8828125e-5,18.76534366607666,0.48,0.06896710395812988,0.48,0.001291549665014884,0.37091517448425293,0.42,0.15217351913452148,0.5,0.33235692977905273
300,649,0.62,6.103515625e-5,27.767906188964844,0.54,0.03131675720214844,0.54,0.01,0.2655458450317383,0.52,0.14084148406982422,0.54,0.2568857669830322
150,296,0.26,7.888609052210118e-32,166.71242713928223,0.36,0.07361841201782227,0.36,1e-4,1.0799062252044678,0.28,0.5631275177001953,0.32,0.3552846908569336
50,53,0.02,7.888609052210118e-32,65.118159532547,0.16,0.060898542404174805,0.16,0.01,0.25805020332336426,0.16,0.3724253177642822,0.14,0.08526945114135742
100,150,0.22,7.888609052210118e-32,65.15319418907166,0.26,0.04810142517089844,0.26,7.74263682681127e-4,0.31793975830078125,0.2,0.1260983943939209,0.24,0.1320202350616455
50,113,0,7.888609052210118e-32,66.96685361862183,0.16,0.053823232650756836,0.16,0.001291549665014884,0.5768206119537354,0.16,0.26872682571411133,0.16,0.06861686706542969
150,322,0.28,7.888609052210118e-32,130.17924523353577,0.3,0.09262585639953613,0.3,0.003593813663804626,0.3657722473144531,0.26,0.3792543411254883,0.32,0.1289832592010498
100,168,0.16,7.888609052210118e-32,75.0357985496521,0.32,0.08974790573120117,0.32,0.005994842503189409,0.7191531658172607,0.26,0.4505791664123535,0.32,0.32392382621765137
350,754,0.78,2.9296875000000004e-4,20.715364456176758,0.62,0.10918140411376953,0.66,0.01,0.322526216506958,0.56,0.13968753814697266,0.68,0.46866369247436523
100,197,0.24,7.888609052210118e-32,68.2728841304779,0.36,0.06585931777954102,0.36,0.01,0.3661196231842041,0.22,0.22127199172973633,0.38,0.0742640495300293
300,711,0.66,9.765625e-5,20.00258183479309,0.58,0.04524636268615723,0.62,0.01,0.26769161224365234,0.46,0.18201756477355957,0.58,0.5555849075317383
150,297,0.3,7.62939453125e-7,17.09465503692627,0.36,0.10012364387512207,0.36,0.003593813663804626,0.2542378902435303,0.3,0.31339216232299805,0.36,0.12017703056335449
300,650,0.62,2.197265625e-4,19.983405828475952,0.54,0.07558178901672363,0.54,0.01,0.39469027519226074,0.48,0.2786061763763428,0.56,0.5676484107971191
100,231,0.26,7.888609052210118e-32,71.19087290763855,0.34,0.10129284858703613,0.34,1e-4,0.29004836082458496,0.22,0.2556450366973877,0.32,0.067905426025390625
350,781,0.66,2.9296875000000004e-4,24.685880661010742,0.58,0.028411388397216797,0.62,0.005994842503189409,0.18641138076782227,0.44,0.18659090995788574,0.62,0.7772059440612793
150,323,0.36,3.0517578125e-6,14.65535831451416,0.38,0.07801580429077148,0.38,1.668100537200059e-4,0.3000810146331787,0.24,0.11743736267089844,0.38,0.1713261604309082
150,298,0.4,1.52587890625e-6,13.20752501487732,0.44,0.10336613655090332,0.44,0.005994842503189409,0.3609600067138672,0.28,0.19558238983154297,0.42,0.3255748748779297
300,712,0.6,1.953125e-4,18.933602809906006,0.54,0.08868622779846191,0.54,0.01,0.4891238212585449,0.48,0.21992754936218262,0.52,0.6496918201446533
300,651,0.68,4.1503906250000004e-4,24.375497102737427,0.54,0.12280797958374023,0.54,0.01,0.3986775875091553,0.44,0.1509861946105957,0.52,0.40544581413269043
50,25,0.04,7.888609052210118e-32,64.26820826530457,0.26,0.03956317901611328,0.26,1e-4,0.5590143203735352,0.22,0.5325202941894531,0.26,0.12569212913513184
350,782,0.76,4.8828125e-4,21.451516151428223,0.6,0.05484771728515625,0.68,0.01,0.4875361919403076,0.54,0.14859628677368164,0.7,0.5729568004608154
350,756,0.72,2.9296875000000004e-4,20.240115880966187,0.68,0.06978607177734375,0.7,0.003593813663804626,0.19056487083435059,0.64,0.2522447109222412,0.72,0.4678788185119629
150,299,0.4,9.5367431640625e-7,21.103581428527832,0.36,0.04587244987487793,0.36,1e-4,0.3571598529815674,0.2,0.1364269256591797,0.32,0.11289095878601074
350,783,0.78,9.765625e-5,17.2859103679657,0.58,0.04103350639343262,0.64,0.01,0.3674330711364746,0.58,0.14609122276306152,0.68,0.3129856586456299
300,713,0.6,1.64794921875e-4,27.149205684661865,0.48,0.06768536567687988,0.5,0.005994842503189409,0.20796728134155273,0.46,0.1421051025390625,0.56,0.40095019340515137
50,54,0,7.888609052210118e-32,73.44783878326416,0.2,0.02380514144897461,0.2,1.668100537200059e-4,0.533862829208374,0.2,0.26471829414367676,0.22,0.18117332458496094
300,652,0.62,3.6621093750000005e-4,24.997210025787354,0.5,0.08423662185668945,0.52,0.01,0.1530461311340332,0.48,0.14892029762268066,0.56,0.4121668338775635
50,114,0,7.888609052210118e-32,75.29649949073792,0.16,0.11947393417358398,0.16,0.002154434690031882,0.570819616317749,0.16,0.45656299591064453,0.18,0.2790658473968506
100,169,0.12,7.888609052210118e-32,77.54979181289673,0.3,0.06975555419921875,0.3,4.6415888336127773e-4,0.2332446575164795,0.28,0.12120389938354492,0.3,0.06652379035949707
150,351,0.38,7.888609052210118e-32,158.7639672756195,0.42,0.061449527740478516,0.42,0.01,0.24497389793395996,0.38,0.15439796447753906,0.4,0.19608235359191895
100,198,0.1,7.888609052210118e-32,79.22014546394348,0.24,0.031316280364990234,0.24,4.6415888336127773e-4,0.3624694347381592,0.18,0.3126707077026367,0.26,0.1607666015625
350,757,0.66,2.0751953125000002e-4,33.00921702384949,0.54,0.043097496032714844,0.56,0.005994842503189409,0.35206151008605957,0.6,0.16954731941223145,0.54,0.7589311599731445
350,784,0.54,2.44140625e-4,20.24349856376648,0.54,0.05245018005371094,0.54,0.003593813663804626,0.3464391231536865,0.58,0.14739179611206055,0.58,0.4221796989440918
300,714,0.7,9.765625e-5,18.971259593963623,0.52,0.16818809509277344,0.52,0.003593813663804626,0.9723777770996094,0.38,0.46057844161987305,0.52,0.7815535068511963
300,653,0.7,1.4648437500000002e-4,19.179296731948853,0.54,0.05653238296508789,0.54,1e-4,0.18654608726501465,0.48,0.15148043632507324,0.58,0.44481921195983887
100,232,0.24,7.888609052210118e-32,75.44938468933105,0.3,0.08041858673095703,0.3,1e-4,0.22362899780273438,0.32,0.35581493377685547,0.3,0.03928256034851074
150,352,0.3,4.291534423828125e-6,23.1765718460083,0.32,0.027469635009765625,0.32,0.003593813663804626,0.2755870819091797,0.22,0.24740934371948242,0.3,0.17820453643798828
350,785,0.62,2.9296875000000004e-4,19.636992931365967,0.5,0.08774042129516602,0.52,0.01,0.30570435523986816,0.48,0.15028595924377441,0.52,0.571404218673706
50,26,0.06,7.888609052210118e-32,70.81618595123291,0.14,0.07306957244873047,0.14,0.001291549665014884,0.42334413528442383,0.1,0.1535489559173584,0.14,0.06133317947387695
350,758,0.6,5.4931640625e-4,31.757976055145264,0.56,0.048844337463378906,0.56,0.002154434690031882,0.20680737495422363,0.48,0.17210888862609863,0.6,0.5220475196838379
300,715,0.64,3.6907196044921886e-4,33.379425287246704,0.52,0.048720598220825195,0.52,0.001291549665014884,0.5507597923278809,0.48,0.2545795440673828,0.56,0.5460090637207031
150,353,0.34,1.52587890625e-6,13.714776515960693,0.34,0.10645103454589844,0.34,0.001291549665014884,0.5168967247009277,0.2,0.3042266368865967,0.34,0.21211528778076172
50,115,0.02,7.888609052210118e-32,67.72326326370239,0.18,0.11167001724243164,0.18,0.005994842503189409,0.23952341079711914,0.18,0.21697282791137695,0.16,0.06900501251220703
50,55,0,7.888609052210118e-32,74.23786640167236,0.16,0.0267336368560791,0.16,0.005994842503189409,0.27732253074645996,0.16,0.10736846923828125,0.12,0.08420109748840332
300,716,0.58,1.953125e-4,15.413108825683594,0.52,0.025794267654418945,0.54,0.01,0.3370382785797119,0.48,0.44583702087402344,0.54,0.6785221099853516
350,786,0.6,1.7509460449218752e-4,40.23527550697327,0.54,0.07562661170959473,0.54,0.01,0.634084939956665,0.46,0.14820456504821777,0.6,0.7241637706756592
100,170,0.14,7.888609052210118e-32,76.9734046459198,0.32,0.132598876953125,0.32,4.6415888336127773e-4,0.5258593559265137,0.22,0.8279898166656494,0.3,0.16697144508361816
100,199,0.06,7.888609052210118e-32,66.01418590545654,0.22,0.10441756248474121,0.22,0.003593813663804626,0.7124292850494385,0.12,0.6834371089935303,0.18,0.44167208671569824
150,324,0.32,7.888609052210118e-32,142.99358415603638,0.38,0.024943828582763672,0.38,0.01,0.2567446231842041,0.4,0.13883662223815918,0.4,0.13292670249938965
100,233,0.12,7.888609052210118e-32,70.07820296287537,0.32,0.08440732955932617,0.32,0.003593813663804626,0.5798792839050293,0.22,0.27477216720581055,0.3,0.09329080581665039
300,717,0.54,9.765625e-5,15.518489122390747,0.48,0.03503990173339844,0.52,0.01,0.3051295280456543,0.42,0.15169405937194824,0.5,0.3880453109741211
300,654,0.58,4.315003752708435e-5,77.96868562698364,0.52,0.0628509521484375,0.56,0.005994842503189409,0.3211090564727783,0.48,0.14279437065124512,0.54,0.32988882064819336
150,354,0.26,3.218650817871094e-7,34.80660605430603,0.34,0.16940999031066895,0.34,4.6415888336127773e-4,0.7116949558258057,0.18,0.529139518737793,0.34,0.17354249954223633
350,787,0.5,3.6621093750000005e-4,31.01001238822937,0.52,0.04379010200500488,0.58,0.01,0.18752241134643555,0.48,0.2344667911529541,0.6,0.7693586349487305
