,n,seed,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_cv_time,GraSP_accuracy,GraSP_time
129,100,10129,0.16,8.794483661651611,0.12,149.15158939361572,0.28,18.891064405441284
130,100,10130,0.34,8.118828535079956,0.24,173.5001721382141,0.22,12.83463168144226
131,100,10131,0.26,4.0760931968688965,0.16,138.6037633419037,0.22,12.119510412216187
132,100,10132,0.34,3.509096145629883,0.28,138.94731736183167,0.18,33.086374044418335
133,100,10133,0.3,3.538872480392456,0.2,165.61651611328125,0.18,13.447884321212769
134,100,10134,0.32,7.409670352935791,0.2,144.17593955993652,0.24,6.007548570632935
135,100,10135,0.3,8.149256944656372,0.2,120.73517608642578,0.22,15.857221603393555
136,100,10136,0.2,4.834057092666626,0.2,129.883229970932,0.28,13.40861988067627
137,100,10137,0.26,7.461414813995361,0.24,134.259596824646,0.3,8.581560373306274
138,100,10138,0.32,11.555778503417969,0.22,126.38798642158508,0.16,13.654120922088623
139,100,10139,0.26,6.438458442687988,0.16,142.66828680038452,0.2,21.317617177963257
140,100,10140,0.26,10.615553379058838,0.22,124.04889798164368,0.38,7.98940110206604
141,100,10141,0.28,4.401181221008301,0.16,136.07413005828857,0.2,7.377475738525391
142,100,10142,0.24,10.213941812515259,0.24,124.808598279953,0.2,19.32183814048767
143,100,10143,0.22,4.228641986846924,0.14,167.5932321548462,0.22,8.066932678222656
144,100,10144,0.28,5.203253984451294,0.14,163.50506806373596,0.26,17.787564039230347
145,100,10145,0.32,5.980688571929932,0.22,152.93466877937317,0.28,10.81404447555542
146,100,10146,0.26,1.856381893157959,0.3,160.27661061286926,0.26,17.882777214050293
147,100,10147,0.26,2.265958070755005,0.14,127.12590837478638,0.26,16.061834812164307
148,100,10148,0.22,9.03991150856018,0.14,146.88968801498413,0.2,19.0324125289917
149,100,10149,0.22,4.3873326778411865,0.26,154.12631368637085,0.16,7.685897588729858
150,100,10150,0.22,7.964574813842773,0.12,129.82364678382874,0.12,9.511809349060059
151,100,10151,0.28,3.9890506267547607,0.24,129.7021780014038,0.16,7.031851530075073
152,100,10152,0.22,8.568903684616089,0.22,149.89627695083618,0.26,24.30986213684082
153,100,10153,0.18,7.272736310958862,0.14,156.7115535736084,0.28,17.299107789993286
154,100,10154,0.24,9.474716663360596,0.1,131.92268991470337,0.18,17.725454330444336
155,100,10155,0.34,8.862324714660645,0.34,161.1796305179596,0.3,15.039747714996338
156,100,10156,0.3,6.580560684204102,0.12,159.37157702445984,0.28,23.000218152999878
157,100,10157,0.34,5.572933197021484,0.24,146.2677927017212,0.18,19.271124601364136
158,100,10158,0.16,9.456992149353027,0.14,126.73938584327698,0.2,13.850170612335205
