,n,seed,model,random_accuracy,random_time,sacrifice_accuracy,sacrifice_time
88,200,10088,Ising,0.9666666666666667,3.148599147796631,0.9666666666666667,1.2709479331970215
89,200,10089,Ising,0.9333333333333333,3.076569080352783,0.9666666666666667,2.35359787940979
90,200,10090,Ising,0.9666666666666667,3.1580960750579834,0.9666666666666667,1.6060121059417725
91,200,10091,Ising,0.9333333333333333,3.5409607887268066,0.9333333333333333,1.2672669887542725
92,200,10092,Ising,1.0,2.69783091545105,1.0,1.7533948421478271
93,200,10093,Ising,1.0,3.0627601146698,1.0,1.1226253509521484
94,200,10094,Ising,0.9333333333333333,2.756636619567871,0.9333333333333333,2.3498153686523438
95,200,10095,Ising,0.9333333333333333,2.749993085861206,0.9333333333333333,1.8040552139282227
96,200,10096,Ising,0.9333333333333333,2.9376144409179688,0.9333333333333333,1.56282377243042
97,200,10097,Ising,1.0,3.2423911094665527,1.0,0.9863805770874023
98,200,10098,Ising,1.0,2.5999276638031006,1.0,1.1843984127044678
99,200,10099,Ising,0.9666666666666667,2.5815415382385254,0.9666666666666667,1.404869556427002
100,400,10100,Ising,1.0,5.2398927211761475,1.0,3.032323122024536
101,400,10101,Ising,1.0,6.072556018829346,1.0,2.8602354526519775
102,400,10102,Ising,1.0,5.397290945053101,1.0,1.7127394676208496
103,400,10103,Ising,1.0,5.513821125030518,1.0,2.031566619873047
104,400,10104,Ising,0.9666666666666667,6.233962059020996,0.9666666666666667,3.643444538116455
105,400,10105,Ising,1.0,4.3505940437316895,1.0,1.7974858283996582
106,400,10106,Ising,1.0,5.243271350860596,1.0,2.182311534881592
107,400,10107,Ising,1.0,4.248394250869751,1.0,3.1623003482818604
108,400,10108,Ising,1.0,5.164595365524292,1.0,2.374305486679077
109,400,10109,Ising,0.9666666666666667,6.239992380142212,0.9666666666666667,2.9756650924682617
110,400,10110,Ising,1.0,6.267571449279785,1.0,2.6276633739471436
111,400,10111,Ising,1.0,7.12457013130188,1.0,2.601370334625244
112,400,10112,Ising,1.0,5.9662721157073975,1.0,4.5662713050842285
113,400,10113,Ising,1.0,5.011209726333618,1.0,2.595839500427246
114,400,10114,Ising,1.0,4.841332912445068,1.0,1.8284964561462402
115,400,10115,Ising,1.0,5.424102067947388,1.0,2.5787811279296875
116,400,10116,Ising,1.0,4.14929986000061,1.0,2.0609633922576904
117,400,10117,Ising,1.0,4.533892393112183,1.0,3.751929998397827
118,400,10118,Ising,1.0,4.4767303466796875,1.0,1.848388433456421
119,400,10119,Ising,1.0,5.34340500831604,1.0,2.258147954940796
120,400,10120,Ising,1.0,4.394269943237305,1.0,1.8760907649993896
121,400,10121,Ising,1.0,4.979266166687012,1.0,2.6724586486816406
122,400,10122,Ising,1.0,4.681666851043701,1.0,2.4682981967926025
123,400,10123,Ising,1.0,4.700960159301758,1.0,1.5699539184570312
124,400,10124,Ising,1.0,5.163782119750977,1.0,2.2404086589813232
125,400,10125,Ising,0.9666666666666667,5.485117197036743,1.0,2.126352071762085
126,400,10126,Ising,1.0,4.68312931060791,1.0,3.308608055114746
127,400,10127,Ising,1.0,4.332264423370361,1.0,2.2580208778381348
128,400,10128,Ising,1.0,5.199114799499512,1.0,2.3015472888946533
129,400,10129,Ising,1.0,6.091005802154541,1.0,2.189122200012207
130,400,10130,Ising,1.0,5.262802839279175,1.0,1.8712241649627686
131,400,10131,Ising,1.0,6.323188543319702,1.0,2.629284143447876
132,400,10132,Ising,1.0,5.456841468811035,1.0,2.2607150077819824
133,400,10133,Ising,1.0,5.272497892379761,1.0,4.100719690322876
134,400,10134,Ising,1.0,4.855370044708252,1.0,5.009015798568726
135,400,10135,Ising,0.9666666666666667,5.498472213745117,0.9666666666666667,2.5643999576568604
136,400,10136,Ising,0.9666666666666667,5.047687768936157,0.9666666666666667,2.2479801177978516
137,400,10137,Ising,0.9666666666666667,5.924539089202881,1.0,3.2980058193206787
138,400,10138,Ising,1.0,5.966893434524536,1.0,4.044087886810303
139,400,10139,Ising,1.0,4.307410955429077,1.0,2.650937795639038
140,400,10140,Ising,1.0,5.170961380004883,1.0,2.081423044204712
141,400,10141,Ising,1.0,4.629050254821777,1.0,2.1781258583068848
142,400,10142,Ising,1.0,5.783837556838989,1.0,2.030933380126953
143,400,10143,Ising,1.0,7.292254209518433,1.0,2.4195947647094727
144,400,10144,Ising,1.0,4.660798072814941,1.0,2.1606576442718506
145,400,10145,Ising,1.0,5.88741135597229,1.0,3.79290771484375
146,400,10146,Ising,1.0,4.368135929107666,1.0,2.3573708534240723
147,400,10147,Ising,1.0,5.180946588516235,1.0,2.208047866821289
148,400,10148,Ising,1.0,5.96947979927063,1.0,2.5574333667755127
149,400,10149,Ising,1.0,5.80925989151001,1.0,1.7707111835479736
150,400,10150,Ising,1.0,4.872459888458252,1.0,1.963266134262085
151,400,10151,Ising,1.0,4.719772100448608,1.0,1.9950909614562988
152,400,10152,Ising,1.0,5.135380506515503,1.0,2.557809352874756
153,400,10153,Ising,1.0,4.243204593658447,1.0,4.242009162902832
154,400,10154,Ising,1.0,5.787984609603882,1.0,2.0335021018981934
155,400,10155,Ising,1.0,5.294036626815796,1.0,2.145197629928589
156,400,10156,Ising,1.0,4.39323878288269,1.0,4.6644415855407715
157,400,10157,Ising,1.0,5.28993034362793,1.0,4.430932521820068
158,400,10158,Ising,1.0,5.121420621871948,1.0,2.5057199001312256
159,400,10159,Ising,0.2,0.7689425945281982,1.0,2.7948708534240723
160,400,10160,Ising,1.0,4.908332347869873,1.0,2.3022842407226562
161,400,10161,Ising,1.0,5.290748596191406,1.0,3.490363836288452
162,400,10162,Ising,1.0,5.156343936920166,1.0,2.4922759532928467
163,400,10163,Ising,1.0,5.411510467529297,1.0,2.619357109069824
164,400,10164,Ising,1.0,5.363818407058716,1.0,2.164693593978882
165,400,10165,Ising,1.0,4.604281187057495,1.0,2.2211220264434814
166,400,10166,Ising,1.0,5.424728870391846,1.0,2.0470266342163086
167,400,10167,Ising,1.0,5.712987899780273,1.0,2.8813953399658203
168,400,10168,Ising,1.0,5.325679540634155,1.0,1.9308066368103027
169,400,10169,Ising,1.0,4.897976636886597,1.0,4.2926366329193115
170,400,10170,Ising,1.0,6.187627553939819,1.0,2.187826156616211
171,400,10171,Ising,1.0,6.470003604888916,1.0,2.4069550037384033
172,400,10172,Ising,1.0,5.280883073806763,1.0,2.2736735343933105
173,400,10173,Ising,1.0,4.778857231140137,1.0,4.763469934463501
174,400,10174,Ising,1.0,4.8120691776275635,1.0,2.4599573612213135
175,400,10175,Ising,1.0,6.442559242248535,1.0,2.344754457473755
176,400,10176,Ising,1.0,4.687279939651489,1.0,3.5065860748291016
177,400,10177,Ising,1.0,4.381088495254517,1.0,2.636618137359619
178,400,10178,Ising,1.0,4.703234672546387,1.0,2.3643033504486084
179,400,10179,Ising,1.0,5.3870344161987305,1.0,2.1943016052246094
180,400,10180,Ising,1.0,5.597880840301514,1.0,2.4850242137908936
181,400,10181,Ising,1.0,3.922703504562378,1.0,2.0935068130493164
182,400,10182,Ising,0.9333333333333333,5.451293468475342,0.9,4.057224273681641
183,400,10183,Ising,1.0,6.494457721710205,1.0,2.053091526031494
184,400,10184,Ising,1.0,4.864991903305054,1.0,2.1135690212249756
185,400,10185,Ising,1.0,5.303663492202759,1.0,3.765810012817383
186,400,10186,Ising,1.0,4.925245523452759,1.0,2.0361247062683105
187,400,10187,Ising,1.0,6.333183765411377,1.0,2.4862260818481445
188,400,10188,Ising,1.0,4.176773548126221,1.0,1.6943633556365967
189,400,10189,Ising,0.26666666666666666,0.7556757926940918,0.9666666666666667,3.055006504058838
190,400,10190,Ising,1.0,5.083098411560059,1.0,2.1228044033050537
191,400,10191,Ising,1.0,5.103984594345093,1.0,2.4505393505096436
192,400,10192,Ising,1.0,5.2812886238098145,1.0,3.046875238418579
193,400,10193,Ising,1.0,4.8960793018341064,1.0,1.9795308113098145
194,400,10194,Ising,1.0,4.472028017044067,1.0,1.9685606956481934
195,400,10195,Ising,1.0,5.27192497253418,1.0,2.0476632118225098
196,400,10196,Ising,1.0,5.365896940231323,1.0,2.3059041500091553
197,400,10197,Ising,1.0,4.961696624755859,1.0,2.808976650238037
198,400,10198,Ising,1.0,5.194407939910889,1.0,2.24777889251709
199,400,10199,Ising,1.0,5.049478769302368,1.0,2.5519464015960693
200,600,10200,Ising,1.0,6.599876165390015,1.0,3.7482752799987793
201,600,10201,Ising,1.0,5.955031871795654,1.0,4.4470906257629395
202,600,10202,Ising,1.0,9.000582933425903,1.0,3.6118948459625244
203,600,10203,Ising,1.0,8.290782451629639,1.0,4.750960826873779
204,600,10204,Ising,1.0,8.79297685623169,1.0,2.841231107711792
205,600,10205,Ising,1.0,6.7975757122039795,1.0,3.0561139583587646
206,600,10206,Ising,1.0,6.748344421386719,1.0,3.0039424896240234
207,600,10207,Ising,1.0,8.192101955413818,1.0,4.63818883895874
208,600,10208,Ising,1.0,6.08128809928894,1.0,2.972633123397827
209,600,10209,Ising,1.0,7.659607887268066,1.0,4.009619474411011
210,600,10210,Ising,1.0,8.815605640411377,1.0,3.121521472930908
211,600,10211,Ising,1.0,7.76004433631897,1.0,3.1073341369628906
212,600,10212,Ising,1.0,7.347722768783569,1.0,3.070451498031616
213,600,10213,Ising,1.0,6.271231174468994,1.0,2.318469285964966
214,600,10214,Ising,1.0,7.780477046966553,1.0,3.689771890640259
215,600,10215,Ising,1.0,7.497987508773804,1.0,3.0440573692321777
216,600,10216,Ising,1.0,7.0744476318359375,1.0,2.8527040481567383
217,600,10217,Ising,1.0,8.135664224624634,1.0,3.639021873474121
218,600,10218,Ising,1.0,7.864029884338379,1.0,2.5379412174224854
219,600,10219,Ising,1.0,7.542531967163086,1.0,2.5188324451446533
220,600,10220,Ising,1.0,8.146286964416504,1.0,3.8527774810791016
221,600,10221,Ising,1.0,8.332263469696045,1.0,4.035109519958496
222,600,10222,Ising,1.0,8.565474510192871,1.0,3.5775818824768066
223,600,10223,Ising,1.0,8.925716876983643,1.0,4.037789583206177
224,600,10224,Ising,1.0,7.2995500564575195,1.0,5.363754987716675
225,600,10225,Ising,1.0,7.1922149658203125,1.0,3.2762227058410645
226,600,10226,Ising,0.9666666666666667,7.959622144699097,1.0,4.170882940292358
227,600,10227,Ising,1.0,7.282150030136108,1.0,3.8016088008880615
228,600,10228,Ising,1.0,9.459054946899414,1.0,4.198222398757935
229,600,10229,Ising,1.0,8.893961668014526,1.0,4.499447584152222
230,600,10230,Ising,1.0,8.142863273620605,1.0,4.1576642990112305
231,600,10231,Ising,0.3,1.1196837425231934,1.0,2.817976236343384
232,600,10232,Ising,1.0,6.550149440765381,1.0,4.656862497329712
233,600,10233,Ising,1.0,6.809805393218994,1.0,2.4400887489318848
234,600,10234,Ising,1.0,7.179796457290649,1.0,2.9696476459503174
235,600,10235,Ising,1.0,7.199962854385376,1.0,3.089522123336792
236,600,10236,Ising,1.0,8.938387870788574,1.0,3.538794755935669
237,600,10237,Ising,1.0,7.1368584632873535,1.0,3.870537519454956
238,600,10238,Ising,1.0,9.188296794891357,1.0,3.37667179107666
239,600,10239,Ising,0.9666666666666667,8.682920694351196,0.9333333333333333,6.095265865325928
240,600,10240,Ising,1.0,7.107868432998657,1.0,3.442467451095581
241,600,10241,Ising,1.0,6.359737873077393,1.0,3.6394197940826416
242,600,10242,Ising,1.0,6.197584867477417,1.0,4.683980464935303
243,600,10243,Ising,1.0,7.048079013824463,1.0,2.930948257446289
244,600,10244,Ising,1.0,7.684918403625488,1.0,3.571690559387207
245,600,10245,Ising,1.0,6.396812915802002,1.0,3.3211779594421387
246,600,10246,Ising,1.0,8.19197392463684,1.0,3.2119901180267334
247,600,10247,Ising,1.0,7.1432576179504395,1.0,5.1291422843933105
248,600,10248,Ising,1.0,8.119621753692627,1.0,2.8155293464660645
249,600,10249,Ising,1.0,6.711207866668701,1.0,2.5848193168640137
250,600,10250,Ising,1.0,7.84398341178894,1.0,3.4053094387054443
251,600,10251,Ising,1.0,7.5695960521698,1.0,4.091953754425049
252,600,10252,Ising,1.0,6.661015272140503,1.0,4.684799671173096
253,600,10253,Ising,1.0,8.274849891662598,1.0,3.4272212982177734
254,600,10254,Ising,1.0,9.656899690628052,1.0,2.657015085220337
255,600,10255,Ising,1.0,7.155771493911743,1.0,5.100998401641846
256,600,10256,Ising,1.0,6.950122117996216,1.0,3.211444616317749
257,600,10257,Ising,0.3,1.3135986328125,1.0,4.586460113525391
258,600,10258,Ising,1.0,6.955786943435669,1.0,7.133159637451172
259,600,10259,Ising,1.0,9.011973142623901,1.0,3.5102956295013428
260,600,10260,Ising,1.0,8.129685163497925,1.0,3.7431254386901855
261,600,10261,Ising,1.0,7.364787817001343,1.0,3.1543946266174316
262,600,10262,Ising,1.0,7.691525220870972,1.0,2.6119983196258545
263,600,10263,Ising,1.0,6.004488945007324,1.0,3.0444512367248535
264,600,10264,Ising,1.0,7.6765031814575195,1.0,3.7108473777770996
265,600,10265,Ising,1.0,7.013659477233887,1.0,4.008238077163696
266,600,10266,Ising,1.0,7.61887264251709,1.0,4.9721901416778564
267,600,10267,Ising,0.23333333333333334,1.1004409790039062,1.0,3.348501443862915
268,600,10268,Ising,1.0,7.191846609115601,1.0,3.0949041843414307
269,600,10269,Ising,1.0,9.838327407836914,1.0,3.9046716690063477
270,600,10270,Ising,1.0,8.034926652908325,1.0,3.429633378982544
271,600,10271,Ising,1.0,7.0210230350494385,1.0,4.065420150756836
272,600,10272,Ising,1.0,7.144780397415161,1.0,3.675349473953247
273,600,10273,Ising,1.0,7.748979568481445,1.0,3.4989352226257324
274,600,10274,Ising,1.0,6.667070627212524,1.0,2.768678665161133
275,600,10275,Ising,1.0,8.845918655395508,1.0,5.148451566696167
276,600,10276,Ising,1.0,7.731714725494385,1.0,3.6088602542877197
277,600,10277,Ising,0.26666666666666666,1.136507272720337,1.0,2.9436471462249756
278,600,10278,Ising,1.0,7.21279501914978,1.0,3.3928468227386475
279,600,10279,Ising,1.0,7.589118003845215,1.0,4.768782377243042
280,600,10280,Ising,1.0,8.367766380310059,1.0,3.5847737789154053
281,600,10281,Ising,1.0,11.004304647445679,1.0,4.265092134475708
282,600,10282,Ising,1.0,8.540033102035522,1.0,3.3113763332366943
283,600,10283,Ising,0.3,1.3519232273101807,1.0,4.9798033237457275
284,600,10284,Ising,1.0,8.667924404144287,1.0,3.8840863704681396
285,600,10285,Ising,1.0,6.346686601638794,1.0,3.542097568511963
286,600,10286,Ising,1.0,6.719682216644287,1.0,3.4503562450408936
287,600,10287,Ising,1.0,7.193966388702393,1.0,3.4657585620880127
288,600,10288,Ising,1.0,6.284646034240723,1.0,3.591042995452881
289,600,10289,Ising,1.0,8.163289785385132,1.0,3.781055450439453
290,600,10290,Ising,1.0,7.693851709365845,1.0,2.6623594760894775
291,600,10291,Ising,1.0,8.15578031539917,1.0,3.0151970386505127
292,600,10292,Ising,1.0,6.930751323699951,1.0,3.467799425125122
293,600,10293,Ising,1.0,7.168805360794067,1.0,3.522916555404663
294,600,10294,Ising,1.0,6.947585344314575,1.0,4.47998571395874
295,600,10295,Ising,1.0,7.868988275527954,1.0,3.281466484069824
296,600,10296,Ising,1.0,7.2992072105407715,1.0,3.593595027923584
297,600,10297,Ising,1.0,7.107420444488525,1.0,3.2557785511016846
298,600,10298,Ising,1.0,7.044415712356567,1.0,3.3454537391662598
299,600,10299,Ising,1.0,7.511003494262695,1.0,2.9492077827453613
300,800,10300,Ising,1.0,10.64677882194519,1.0,3.872413396835327
301,800,10301,Ising,1.0,10.62069058418274,1.0,4.970247030258179
302,800,10302,Ising,0.2,1.5665278434753418,1.0,6.39469313621521
303,800,10303,Ising,1.0,9.20234727859497,1.0,4.7808403968811035
304,800,10304,Ising,1.0,8.600387573242188,1.0,6.559136152267456
305,800,10305,Ising,1.0,8.119788646697998,1.0,5.036133766174316
306,800,10306,Ising,1.0,9.354195833206177,1.0,4.612953424453735
307,800,10307,Ising,1.0,9.227018356323242,1.0,4.542332172393799
308,800,10308,Ising,1.0,9.567318201065063,1.0,4.122809886932373
309,800,10309,Ising,1.0,7.821898698806763,1.0,3.3541083335876465
310,800,10310,Ising,1.0,9.84820556640625,1.0,5.67673134803772
311,800,10311,Ising,1.0,10.76430082321167,1.0,4.060502052307129
312,800,10312,Ising,1.0,7.746708393096924,1.0,4.538825511932373
313,800,10313,Ising,1.0,10.493433713912964,1.0,4.679591655731201
314,800,10314,Ising,1.0,7.561677694320679,1.0,4.616372585296631
315,800,10315,Ising,1.0,11.208230018615723,1.0,7.9969422817230225
316,800,10316,Ising,1.0,10.534822225570679,1.0,4.119224786758423
317,800,10317,Ising,1.0,9.742305278778076,1.0,7.113879919052124
318,800,10318,Ising,1.0,10.361827850341797,1.0,4.305870056152344
319,800,10319,Ising,1.0,10.432684421539307,1.0,6.588464021682739
320,800,10320,Ising,1.0,9.540632724761963,1.0,3.3869807720184326
321,800,10321,Ising,1.0,9.412907838821411,1.0,4.554322957992554
322,800,10322,Ising,1.0,8.99947452545166,1.0,3.7552783489227295
323,800,10323,Ising,1.0,9.711538314819336,1.0,6.3336732387542725
324,800,10324,Ising,1.0,8.9982590675354,1.0,6.366326332092285
325,800,10325,Ising,1.0,10.18691611289978,1.0,6.201136112213135
326,800,10326,Ising,1.0,9.577219724655151,1.0,4.283355236053467
327,800,10327,Ising,1.0,9.124470472335815,1.0,4.464189529418945
328,800,10328,Ising,0.2,1.4493412971496582,1.0,5.74528956413269
329,800,10329,Ising,1.0,9.103025674819946,1.0,6.585430145263672
330,800,10330,Ising,1.0,7.9123921394348145,1.0,7.143739461898804
331,800,10331,Ising,1.0,9.913379669189453,1.0,4.572058916091919
332,800,10332,Ising,1.0,8.22954511642456,1.0,3.928234338760376
333,800,10333,Ising,1.0,10.442180156707764,1.0,3.201538324356079
334,800,10334,Ising,1.0,9.791913509368896,1.0,4.75250244140625
335,800,10335,Ising,1.0,10.77746057510376,1.0,4.130334377288818
336,800,10336,Ising,1.0,10.388257503509521,1.0,4.12284517288208
337,800,10337,Ising,1.0,9.258838891983032,1.0,4.703047513961792
338,800,10338,Ising,1.0,8.998089790344238,1.0,4.525468587875366
339,800,10339,Ising,1.0,9.901309490203857,1.0,4.563017129898071
340,800,10340,Ising,1.0,9.943031311035156,1.0,3.536334276199341
341,800,10341,Ising,1.0,10.14995527267456,1.0,6.576990127563477
342,800,10342,Ising,1.0,9.82469630241394,1.0,9.820050716400146
343,800,10343,Ising,1.0,10.585769891738892,1.0,3.6320183277130127
344,800,10344,Ising,1.0,9.191883325576782,1.0,4.388643026351929
345,800,10345,Ising,1.0,10.286805868148804,1.0,5.52200984954834
346,800,10346,Ising,1.0,11.196712493896484,1.0,5.783245086669922
347,800,10347,Ising,1.0,9.554543018341064,1.0,5.622674226760864
348,800,10348,Ising,1.0,10.12944507598877,1.0,7.163052320480347
349,800,10349,Ising,1.0,10.075913667678833,1.0,7.447842359542847
350,800,10350,Ising,0.9666666666666667,11.078659772872925,0.9666666666666667,5.473506450653076
351,800,10351,Ising,1.0,9.086404800415039,1.0,3.877782106399536
352,800,10352,Ising,1.0,10.688488483428955,1.0,3.881580114364624
353,800,10353,Ising,1.0,9.654731512069702,1.0,3.880972385406494
354,800,10354,Ising,1.0,9.041041851043701,1.0,4.475932359695435
355,800,10355,Ising,1.0,10.737707138061523,1.0,3.529909372329712
356,800,10356,Ising,1.0,10.761054992675781,1.0,5.820465326309204
357,800,10357,Ising,1.0,9.137298822402954,1.0,7.715285539627075
358,800,10358,Ising,1.0,9.173254251480103,1.0,8.235249042510986
359,800,10359,Ising,1.0,10.468525648117065,1.0,7.268763780593872
360,800,10360,Ising,1.0,11.562803506851196,1.0,6.214463710784912
361,800,10361,Ising,1.0,10.753542423248291,1.0,3.8076083660125732
362,800,10362,Ising,1.0,10.557676792144775,1.0,3.899509906768799
363,800,10363,Ising,1.0,10.954533100128174,1.0,6.690329551696777
364,800,10364,Ising,1.0,10.539474725723267,1.0,3.553065061569214
365,800,10365,Ising,0.16666666666666666,1.5027790069580078,1.0,3.948402166366577
366,800,10366,Ising,1.0,10.441534280776978,1.0,5.309234619140625
367,800,10367,Ising,1.0,10.163514852523804,1.0,3.94791316986084
368,800,10368,Ising,1.0,8.70520305633545,1.0,3.60180926322937
369,800,10369,Ising,1.0,8.730267524719238,1.0,4.160550355911255
370,800,10370,Ising,1.0,10.302517414093018,1.0,4.366573095321655
371,800,10371,Ising,1.0,11.398143768310547,1.0,3.8944127559661865
372,800,10372,Ising,1.0,10.88158917427063,1.0,4.723419666290283
