,model,n,p,k,seed,method,time,accuracy,n_iters
4381,linear,500,500,50,486,HTP,0.5275066469998819,1.0,3.0
4382,linear,500,500,50,486,CVXPY,0.12437575499961895,0.92,0.0
4383,linear,500,500,50,487,SCOPE_jit,0.7436271209999177,1.0,10.0
4384,linear,500,500,50,487,SCOPE,4.039713062999908,1.0,10.0
4385,linear,500,500,50,487,GraSP_jit,1.1551836329999787,1.0,11.0
4386,linear,500,500,50,487,GraSP,6.769201434000024,1.0,11.0
4387,linear,500,500,50,487,IHT_jit,0.39337023600000975,1.0,3.0
4388,linear,500,500,50,487,IHT,0.3346441070002584,1.0,3.0
4389,linear,500,500,50,487,HTP_jit,1.1556983410000612,1.0,4.0
4390,linear,500,500,50,487,HTP,2.4230511770001613,1.0,4.0
4391,linear,500,500,50,487,CVXPY,0.06725726900003792,0.94,0.0
4392,linear,500,500,50,488,SCOPE_jit,0.4767373919999045,1.0,10.0
4393,linear,500,500,50,488,SCOPE,2.621639268000308,1.0,10.0
4394,linear,500,500,50,488,GraSP_jit,2.550349804000234,1.0,99.0
4395,linear,500,500,50,488,GraSP,29.78806187400005,1.0,99.0
4396,linear,500,500,50,488,IHT_jit,0.3116453890002049,1.0,5.0
4397,linear,500,500,50,488,IHT,0.24654881600008594,1.0,5.0
4398,linear,500,500,50,488,HTP_jit,0.39099649600029807,1.0,5.0
4399,linear,500,500,50,488,HTP,1.1367471260000457,1.0,5.0
4400,linear,500,500,50,488,CVXPY,0.08210880399974485,0.48,0.0
4401,linear,500,500,50,489,SCOPE_jit,0.850460183999985,1.0,16.0
4402,linear,500,500,50,489,SCOPE,5.783867107000333,1.0,16.0
4403,linear,500,500,50,489,GraSP_jit,0.572032519000004,1.0,7.0
4404,linear,500,500,50,489,GraSP,1.9403731309998875,1.0,7.0
4405,linear,500,500,50,489,IHT_jit,0.2814159350000409,1.0,5.0
4406,linear,500,500,50,489,IHT,0.21120085699976698,1.0,5.0
4407,linear,500,500,50,489,HTP_jit,0.23271855599978153,1.0,4.0
4408,linear,500,500,50,489,HTP,0.6304511620000994,1.0,3.0
4409,linear,500,500,50,489,CVXPY,0.17586671699973522,0.88,0.0
4410,linear,500,500,50,490,SCOPE_jit,0.6402620809999462,1.0,14.0
4411,linear,500,500,50,490,SCOPE,4.544703770999604,1.0,14.0
4412,linear,500,500,50,490,GraSP_jit,2.3350975099997413,1.0,99.0
4413,linear,500,500,50,490,GraSP,16.256639132000146,1.0,99.0
4414,linear,500,500,50,490,IHT_jit,0.339480180999999,0.98,5.0
4415,linear,500,500,50,490,IHT,0.3078356470000472,0.98,5.0
4416,linear,500,500,50,490,HTP_jit,0.33322305900037463,1.0,4.0
4417,linear,500,500,50,490,HTP,0.7054498759998751,1.0,4.0
4418,linear,500,500,50,490,CVXPY,0.06353233399977398,0.8,0.0
4419,linear,500,500,50,491,SCOPE_jit,0.6245172349999848,1.0,14.0
4420,linear,500,500,50,491,SCOPE,3.7595006740002646,1.0,14.0
4421,linear,500,500,50,491,GraSP_jit,0.7129580179998811,1.0,11.0
4422,linear,500,500,50,491,GraSP,2.373032598000009,1.0,11.0
4423,linear,500,500,50,491,IHT_jit,0.32678349000025264,1.0,3.0
4424,linear,500,500,50,491,IHT,0.42504701300003944,1.0,3.0
4425,linear,500,500,50,491,HTP_jit,0.3409188389996416,1.0,6.0
4426,linear,500,500,50,491,HTP,1.4824408059994312,1.0,6.0
4427,linear,500,500,50,491,CVXPY,0.07574956999997084,0.48,0.0
4428,linear,500,500,50,492,SCOPE_jit,0.7791235909999159,1.0,13.0
4429,linear,500,500,50,492,SCOPE,4.251409143999808,1.0,13.0
4430,linear,500,500,50,492,GraSP_jit,0.41932725599963305,0.98,7.0
4431,linear,500,500,50,492,GraSP,1.8142935389996637,0.98,7.0
4432,linear,500,500,50,492,IHT_jit,0.3454611509996539,1.0,7.0
4433,linear,500,500,50,492,IHT,0.26420195599985163,1.0,7.0
4434,linear,500,500,50,492,HTP_jit,0.5395565700000589,1.0,3.0
4435,linear,500,500,50,492,HTP,0.6659882280000602,1.0,3.0
4436,linear,500,500,50,492,CVXPY,0.06311422299950209,0.66,0.0
4437,linear,500,500,50,493,SCOPE_jit,0.55099341299956,1.0,13.0
4438,linear,500,500,50,493,SCOPE,2.976156835000438,1.0,13.0
4439,linear,500,500,50,493,GraSP_jit,0.4849004039997453,1.0,10.0
4440,linear,500,500,50,493,GraSP,1.7519862260005539,1.0,10.0
4441,linear,500,500,50,493,IHT_jit,0.2654393169996183,1.0,5.0
4442,linear,500,500,50,493,IHT,0.5201371380007913,1.0,5.0
4443,linear,500,500,50,493,HTP_jit,0.3810316179997244,1.0,4.0
4444,linear,500,500,50,493,HTP,0.5151241089997711,1.0,4.0
4445,linear,500,500,50,493,CVXPY,0.11841679500048485,0.88,0.0
4446,linear,500,500,50,494,SCOPE_jit,0.6143293049999556,1.0,12.0
4447,linear,500,500,50,494,SCOPE,3.9324286149994805,1.0,12.0
4448,linear,500,500,50,494,GraSP_jit,0.31595614299931185,0.98,6.0
4449,linear,500,500,50,494,GraSP,1.2540391689999524,0.98,6.0
4450,linear,500,500,50,494,IHT_jit,0.2181461579993993,0.96,3.0
4451,linear,500,500,50,494,IHT,0.3201984650004306,0.96,3.0
4452,linear,500,500,50,494,HTP_jit,0.23283490299945697,1.0,4.0
4453,linear,500,500,50,494,HTP,0.6769238019996919,1.0,4.0
4454,linear,500,500,50,494,CVXPY,0.12192542999946454,0.88,0.0
4455,linear,500,500,50,495,SCOPE_jit,0.5564669220002543,1.0,9.0
4456,linear,500,500,50,495,SCOPE,2.8459782740001174,1.0,9.0
4457,linear,500,500,50,495,GraSP_jit,2.061410158000399,0.98,99.0
4458,linear,500,500,50,495,GraSP,27.32995125999969,0.98,99.0
4459,linear,500,500,50,495,IHT_jit,0.20913705400016624,1.0,3.0
4460,linear,500,500,50,495,IHT,0.13851109100050962,1.0,3.0
4461,linear,500,500,50,495,HTP_jit,0.22551736300010816,1.0,3.0
4462,linear,500,500,50,495,HTP,0.34479573000044184,1.0,3.0
4463,linear,500,500,50,495,CVXPY,0.06347821400049725,0.42,0.0
4464,linear,500,500,50,496,SCOPE_jit,0.5954246540004533,1.0,14.0
4465,linear,500,500,50,496,SCOPE,3.571382817000085,1.0,14.0
4466,linear,500,500,50,496,GraSP_jit,0.5591532469998128,1.0,10.0
4467,linear,500,500,50,496,GraSP,2.3599610809997102,1.0,10.0
4468,linear,500,500,50,496,IHT_jit,0.29198656999960804,0.98,4.0
4469,linear,500,500,50,496,IHT,0.40964791599981254,0.98,4.0
4470,linear,500,500,50,496,HTP_jit,0.5616674459997739,1.0,4.0
4471,linear,500,500,50,496,HTP,0.8041939320000893,1.0,4.0
4472,linear,500,500,50,496,CVXPY,0.06428089699966222,0.86,0.0
4473,linear,500,500,50,497,SCOPE_jit,0.753646074000244,1.0,11.0
4474,linear,500,500,50,497,SCOPE,4.432439053000053,1.0,11.0
4475,linear,500,500,50,497,GraSP_jit,2.2933718179992866,1.0,99.0
4476,linear,500,500,50,497,GraSP,26.187178023000342,1.0,99.0
4477,linear,500,500,50,497,IHT_jit,0.23890568899969367,1.0,5.0
4478,linear,500,500,50,497,IHT,0.31159841699991375,1.0,5.0
4479,linear,500,500,50,497,HTP_jit,0.3780892300001142,1.0,3.0
4480,linear,500,500,50,497,HTP,0.3993650810007239,1.0,3.0
4481,linear,500,500,50,497,CVXPY,0.22031843600052525,0.42,0.0
4482,linear,500,500,50,498,SCOPE_jit,0.746878526000728,1.0,12.0
4483,linear,500,500,50,498,SCOPE,4.8212222859992835,1.0,12.0
4484,linear,500,500,50,498,GraSP_jit,3.6031843689997913,1.0,99.0
4485,linear,500,500,50,498,GraSP,29.416855464000037,1.0,99.0
4486,linear,500,500,50,498,IHT_jit,0.21874817499974597,0.98,4.0
4487,linear,500,500,50,498,IHT,0.19755826500022522,0.98,4.0
4488,linear,500,500,50,498,HTP_jit,0.2808664209997005,1.0,3.0
4489,linear,500,500,50,498,HTP,0.35038047400030337,1.0,3.0
4490,linear,500,500,50,498,CVXPY,0.0767249520004043,0.92,0.0
4491,linear,500,500,50,499,SCOPE_jit,0.5175888210005724,1.0,11.0
4492,linear,500,500,50,499,SCOPE,3.2405624180000814,1.0,11.0
4493,linear,500,500,50,499,GraSP_jit,0.40740005299994664,1.0,6.0
4494,linear,500,500,50,499,GraSP,1.0717406660005508,1.0,6.0
4495,linear,500,500,50,499,IHT_jit,0.31192458999976225,1.0,5.0
4496,linear,500,500,50,499,IHT,0.46951324899964675,1.0,5.0
4497,linear,500,500,50,499,HTP_jit,0.5642223509994437,1.0,4.0
4498,linear,500,500,50,499,HTP,0.7457137050005258,1.0,3.0
4499,linear,500,500,50,499,CVXPY,0.10327559999950608,0.9,0.0
4500,linear,600,500,50,500,SCOPE_jit,0.5750816780000605,1.0,11.0
4501,linear,600,500,50,500,SCOPE,4.482403801000146,1.0,11.0
4502,linear,600,500,50,500,GraSP_jit,2.4655329600000186,1.0,99.0
4503,linear,600,500,50,500,GraSP,29.666395117999855,1.0,99.0
4504,linear,600,500,50,500,IHT_jit,0.24883059200055868,1.0,5.0
4505,linear,600,500,50,500,IHT,0.34255957799996395,1.0,5.0
4506,linear,600,500,50,500,HTP_jit,0.24768847999985155,1.0,3.0
4507,linear,600,500,50,500,HTP,0.5239721050002117,1.0,3.0
4508,linear,600,500,50,500,CVXPY,0.2206602579999526,0.96,0.0
4509,linear,600,500,50,501,SCOPE_jit,0.6035061849997874,1.0,11.0
4510,linear,600,500,50,501,SCOPE,3.277483670000038,1.0,11.0
4511,linear,600,500,50,501,GraSP_jit,2.0343450959999245,1.0,99.0
4512,linear,600,500,50,501,GraSP,24.715948179000407,1.0,99.0
4513,linear,600,500,50,501,IHT_jit,0.2336095220007337,1.0,6.0
4514,linear,600,500,50,501,IHT,0.29919604399947275,1.0,6.0
4515,linear,600,500,50,501,HTP_jit,0.19655453700033831,1.0,3.0
4516,linear,600,500,50,501,HTP,0.668687516999853,1.0,3.0
4517,linear,600,500,50,501,CVXPY,0.21313698699941597,0.92,0.0
4518,linear,600,500,50,502,SCOPE_jit,0.6946518269996886,1.0,11.0
4519,linear,600,500,50,502,SCOPE,4.666109361999588,1.0,11.0
4520,linear,600,500,50,502,GraSP_jit,2.915985591000208,1.0,99.0
4521,linear,600,500,50,502,GraSP,24.99196016299993,1.0,99.0
4522,linear,600,500,50,502,IHT_jit,0.4935310770006254,1.0,4.0
4523,linear,600,500,50,502,IHT,0.35452450400043745,1.0,4.0
4524,linear,600,500,50,502,HTP_jit,0.3686685659995419,1.0,3.0
4525,linear,600,500,50,502,HTP,1.176160222999897,1.0,3.0
4526,linear,600,500,50,502,CVXPY,0.11876208800003951,0.78,0.0
4527,linear,600,500,50,503,SCOPE_jit,0.5532098779995067,1.0,10.0
4528,linear,600,500,50,503,SCOPE,3.3708633440000995,1.0,10.0
4529,linear,600,500,50,503,GraSP_jit,0.3325398110000606,1.0,8.0
4530,linear,600,500,50,503,GraSP,1.8884280779993787,1.0,8.0
4531,linear,600,500,50,503,IHT_jit,0.17624349600009737,1.0,4.0
4532,linear,600,500,50,503,IHT,0.175259972999811,1.0,4.0
4533,linear,600,500,50,503,HTP_jit,0.19212934899951506,1.0,2.0
4534,linear,600,500,50,503,HTP,0.6443838490004055,1.0,3.0
4535,linear,600,500,50,503,CVXPY,0.15377617699959956,0.92,0.0
4536,linear,600,500,50,504,SCOPE_jit,0.5641080460000012,1.0,7.0
4537,linear,600,500,50,504,SCOPE,2.2571696489994793,1.0,7.0
4538,linear,600,500,50,504,GraSP_jit,0.2986529199997676,1.0,5.0
4539,linear,600,500,50,504,GraSP,1.165744580000137,1.0,5.0
4540,linear,600,500,50,504,IHT_jit,0.24070162499992875,1.0,5.0
4541,linear,600,500,50,504,IHT,0.39260535199991864,1.0,5.0
4542,linear,600,500,50,504,HTP_jit,0.3050262059996385,1.0,3.0
4543,linear,600,500,50,504,HTP,1.1267114759994001,1.0,3.0
4544,linear,600,500,50,504,CVXPY,0.18688644399935583,0.66,0.0
4545,linear,600,500,50,505,SCOPE_jit,0.77021642300042,1.0,8.0
4546,linear,600,500,50,505,SCOPE,2.6100907310001276,1.0,8.0
4547,linear,600,500,50,505,GraSP_jit,0.3290180270005294,1.0,7.0
4548,linear,600,500,50,505,GraSP,1.6022429739996369,1.0,7.0
4549,linear,600,500,50,505,IHT_jit,0.18544704200030537,1.0,3.0
4550,linear,600,500,50,505,IHT,0.40097091700044984,1.0,3.0
4551,linear,600,500,50,505,HTP_jit,0.3023448849999113,1.0,3.0
4552,linear,600,500,50,505,HTP,0.9212834379995911,1.0,4.0
4553,linear,600,500,50,505,CVXPY,0.1847102179999638,0.96,0.0
4554,linear,600,500,50,506,SCOPE_jit,0.8906763770000907,1.0,12.0
4555,linear,600,500,50,506,SCOPE,5.375244447000114,1.0,12.0
4556,linear,600,500,50,506,GraSP_jit,0.3875585530004173,1.0,6.0
4557,linear,600,500,50,506,GraSP,1.5571861819998958,1.0,6.0
4558,linear,600,500,50,506,IHT_jit,0.22922123699936492,1.0,7.0
4559,linear,600,500,50,506,IHT,0.34201951999966695,1.0,7.0
4560,linear,600,500,50,506,HTP_jit,0.23139426300076593,1.0,4.0
4561,linear,600,500,50,506,HTP,1.2606784580002568,1.0,4.0
4562,linear,600,500,50,506,CVXPY,0.1585019320000356,0.56,0.0
4563,linear,600,500,50,507,SCOPE_jit,0.5262328729995716,1.0,6.0
4564,linear,600,500,50,507,SCOPE,2.0731337530005476,1.0,6.0
4565,linear,600,500,50,507,GraSP_jit,0.4094038029998046,1.0,7.0
4566,linear,600,500,50,507,GraSP,1.4964731559994107,1.0,7.0
4567,linear,600,500,50,507,IHT_jit,0.20170880400019087,1.0,4.0
4568,linear,600,500,50,507,IHT,0.1769616550000137,1.0,4.0
4569,linear,600,500,50,507,HTP_jit,0.28037961999962135,1.0,2.0
4570,linear,600,500,50,507,HTP,0.5926153460004571,1.0,2.0
4571,linear,600,500,50,507,CVXPY,0.1389352800006236,0.72,0.0
4572,linear,600,500,50,508,SCOPE_jit,0.5448907229992983,1.0,12.0
4573,linear,600,500,50,508,SCOPE,4.220008889999917,1.0,12.0
4574,linear,600,500,50,508,GraSP_jit,0.3899753090008744,1.0,8.0
4575,linear,600,500,50,508,GraSP,1.9863405129999592,1.0,8.0
4576,linear,600,500,50,508,IHT_jit,0.2505511240005944,1.0,3.0
4577,linear,600,500,50,508,IHT,0.27092951699978585,1.0,3.0
4578,linear,600,500,50,508,HTP_jit,0.23865259800004424,1.0,3.0
4579,linear,600,500,50,508,HTP,0.4157637030002661,1.0,3.0
4580,linear,600,500,50,508,CVXPY,0.12729526400016766,0.94,0.0
4581,linear,600,500,50,509,SCOPE_jit,0.7930794750000132,1.0,11.0
4582,linear,600,500,50,509,SCOPE,4.604771635999896,1.0,11.0
4583,linear,600,500,50,509,GraSP_jit,0.5067483869997886,1.0,7.0
4584,linear,600,500,50,509,GraSP,2.3779251300002215,1.0,7.0
4585,linear,600,500,50,509,IHT_jit,0.2910256710001704,1.0,4.0
4586,linear,600,500,50,509,IHT,0.33041714299997693,1.0,4.0
4587,linear,600,500,50,509,HTP_jit,0.2882085900000675,1.0,2.0
4588,linear,600,500,50,509,HTP,0.4728621360000034,1.0,3.0
4589,linear,600,500,50,509,CVXPY,0.13727513999947405,0.42,0.0
4590,linear,600,500,50,510,SCOPE_jit,0.6820949800003291,1.0,8.0
4591,linear,600,500,50,510,SCOPE,3.5601997120002125,1.0,8.0
4592,linear,600,500,50,510,GraSP_jit,2.666998918999525,1.0,99.0
4593,linear,600,500,50,510,GraSP,27.91310910300035,1.0,99.0
4594,linear,600,500,50,510,IHT_jit,0.35471142699952907,1.0,4.0
4595,linear,600,500,50,510,IHT,0.5270573910001985,1.0,7.0
4596,linear,600,500,50,510,HTP_jit,0.4018096529998729,1.0,5.0
4597,linear,600,500,50,510,HTP,1.3420608559999891,1.0,5.0
4598,linear,600,500,50,510,CVXPY,0.10980808099975548,0.78,0.0
4599,linear,600,500,50,511,SCOPE_jit,0.4306805409996741,1.0,7.0
4600,linear,600,500,50,511,SCOPE,2.1294727859994964,1.0,7.0
4601,linear,600,500,50,511,GraSP_jit,0.30987669300066045,1.0,6.0
4602,linear,600,500,50,511,GraSP,1.4223292480000964,1.0,6.0
4603,linear,600,500,50,511,IHT_jit,0.24413418299991463,1.0,3.0
4604,linear,600,500,50,511,IHT,0.36017770799935533,1.0,3.0
4605,linear,600,500,50,511,HTP_jit,0.23115801899984945,1.0,4.0
4606,linear,600,500,50,511,HTP,0.9078883000001952,1.0,4.0
4607,linear,600,500,50,511,CVXPY,0.21968673700030195,0.12,0.0
4608,linear,600,500,50,512,SCOPE_jit,0.8229925920004462,1.0,11.0
4609,linear,600,500,50,512,SCOPE,5.510516213999836,1.0,11.0
4610,linear,600,500,50,512,GraSP_jit,0.5239278880007987,1.0,7.0
4611,linear,600,500,50,512,GraSP,2.5302714970002853,1.0,7.0
4612,linear,600,500,50,512,IHT_jit,0.2901374860002761,1.0,4.0
4613,linear,600,500,50,512,IHT,0.3497312780000357,1.0,4.0
4614,linear,600,500,50,512,HTP_jit,0.4173642400000972,1.0,2.0
4615,linear,600,500,50,512,HTP,0.43418199500047194,1.0,2.0
4616,linear,600,500,50,512,CVXPY,0.19436385900007735,0.92,0.0
4617,linear,600,500,50,513,SCOPE_jit,0.8249254909997035,1.0,6.0
4618,linear,600,500,50,513,SCOPE,3.423061962999782,1.0,6.0
4619,linear,600,500,50,513,GraSP_jit,0.5863722419999249,1.0,7.0
4620,linear,600,500,50,513,GraSP,2.611099681000269,1.0,7.0
4621,linear,600,500,50,513,IHT_jit,0.3497762379993219,1.0,4.0
4622,linear,600,500,50,513,IHT,0.3222814999999173,1.0,4.0
4623,linear,600,500,50,513,HTP_jit,0.27354332499999146,1.0,3.0
4624,linear,600,500,50,513,HTP,0.6959443929999907,1.0,3.0
4625,linear,600,500,50,513,CVXPY,0.11177650900026492,0.68,0.0
4626,linear,600,500,50,514,SCOPE_jit,0.5498172990000967,1.0,11.0
4627,linear,600,500,50,514,SCOPE,3.1054045029995905,1.0,11.0
4628,linear,600,500,50,514,GraSP_jit,0.3438597549993574,1.0,5.0
4629,linear,600,500,50,514,GraSP,1.108592717000647,1.0,5.0
4630,linear,600,500,50,514,IHT_jit,0.22227773899976455,1.0,7.0
4631,linear,600,500,50,514,IHT,0.34058146299958025,1.0,7.0
4632,linear,600,500,50,514,HTP_jit,0.2098215590003747,1.0,3.0
4633,linear,600,500,50,514,HTP,0.656750481999552,1.0,3.0
4634,linear,600,500,50,514,CVXPY,0.11524887599989597,0.6,0.0
4635,linear,600,500,50,515,SCOPE_jit,0.7380600360002063,1.0,15.0
4636,linear,600,500,50,515,SCOPE,4.461131390999981,1.0,15.0
4637,linear,600,500,50,515,GraSP_jit,0.3375929690000703,1.0,8.0
4638,linear,600,500,50,515,GraSP,1.3485736800002996,1.0,8.0
4639,linear,600,500,50,515,IHT_jit,0.2468851839994386,1.0,9.0
4640,linear,600,500,50,515,IHT,0.19014266999965912,1.0,9.0
4641,linear,600,500,50,515,HTP_jit,0.24408072699952754,1.0,4.0
4642,linear,600,500,50,515,HTP,1.2830120689995965,1.0,4.0
4643,linear,600,500,50,515,CVXPY,0.1771993719994498,0.6,0.0
4644,linear,600,500,50,516,SCOPE_jit,0.9923464949997651,1.0,15.0
4645,linear,600,500,50,516,SCOPE,7.6879464510002435,1.0,15.0
4646,linear,600,500,50,516,GraSP_jit,0.40816324899969914,1.0,6.0
4647,linear,600,500,50,516,GraSP,2.0631013709999024,1.0,6.0
4648,linear,600,500,50,516,IHT_jit,0.3515999740002371,1.0,4.0
4649,linear,600,500,50,516,IHT,0.19533125399993878,1.0,4.0
4650,linear,600,500,50,516,HTP_jit,0.36008394800046517,1.0,2.0
4651,linear,600,500,50,516,HTP,0.638258883999697,1.0,2.0
4652,linear,600,500,50,516,CVXPY,0.16730775100040773,0.9,0.0
4653,linear,600,500,50,517,SCOPE_jit,0.6268648619998203,1.0,8.0
4654,linear,600,500,50,517,SCOPE,3.9082553609996467,1.0,8.0
4655,linear,600,500,50,517,GraSP_jit,2.683119692999753,1.0,99.0
4656,linear,600,500,50,517,GraSP,25.591315408999435,1.0,99.0
4657,linear,600,500,50,517,IHT_jit,0.24737952899977245,1.0,5.0
4658,linear,600,500,50,517,IHT,0.33612858400010737,1.0,5.0
4659,linear,600,500,50,517,HTP_jit,0.4575844680002774,1.0,3.0
4660,linear,600,500,50,517,HTP,1.160270813000352,1.0,4.0
4661,linear,600,500,50,517,CVXPY,0.1940530439997019,0.56,0.0
4662,linear,600,500,50,518,SCOPE_jit,0.6246624060004251,1.0,8.0
4663,linear,600,500,50,518,SCOPE,3.527490129000398,1.0,8.0
4664,linear,600,500,50,518,GraSP_jit,0.43113939599970763,1.0,8.0
4665,linear,600,500,50,518,GraSP,1.9936106409995773,1.0,8.0
4666,linear,600,500,50,518,IHT_jit,0.24076317500021105,1.0,4.0
4667,linear,600,500,50,518,IHT,0.33399086099962005,1.0,4.0
4668,linear,600,500,50,518,HTP_jit,0.25743591800073773,1.0,3.0
4669,linear,600,500,50,518,HTP,0.6348422689998188,1.0,3.0
4670,linear,600,500,50,518,CVXPY,0.172811236000598,0.94,0.0
4671,linear,600,500,50,519,SCOPE_jit,0.7008303820002766,1.0,6.0
4672,linear,600,500,50,519,SCOPE,2.9048589240001093,1.0,6.0
4673,linear,600,500,50,519,GraSP_jit,0.3895834470004047,1.0,8.0
4674,linear,600,500,50,519,GraSP,1.7237333079992823,1.0,8.0
4675,linear,600,500,50,519,IHT_jit,0.2592922499998167,1.0,5.0
4676,linear,600,500,50,519,IHT,0.3351909450002495,1.0,3.0
4677,linear,600,500,50,519,HTP_jit,0.24581767700055934,1.0,3.0
4678,linear,600,500,50,519,HTP,0.5746317719995204,1.0,2.0
4679,linear,600,500,50,519,CVXPY,0.11554889599938178,0.94,0.0
4680,linear,600,500,50,520,SCOPE_jit,0.7484998540003289,1.0,14.0
4681,linear,600,500,50,520,SCOPE,5.552362145999723,1.0,14.0
4682,linear,600,500,50,520,GraSP_jit,0.48393758199927106,1.0,7.0
4683,linear,600,500,50,520,GraSP,2.052480123999885,1.0,7.0
4684,linear,600,500,50,520,IHT_jit,0.42327838099936343,1.0,3.0
4685,linear,600,500,50,520,IHT,0.38022600199929,1.0,3.0
4686,linear,600,500,50,520,HTP_jit,0.35532275199966534,1.0,3.0
4687,linear,600,500,50,520,HTP,0.7437134639994838,1.0,3.0
4688,linear,600,500,50,520,CVXPY,0.20945687099992938,0.94,0.0
4689,linear,600,500,50,521,SCOPE_jit,0.6339856309996321,1.0,8.0
4690,linear,600,500,50,521,SCOPE,3.168514960999346,1.0,8.0
4691,linear,600,500,50,521,GraSP_jit,0.531455993000236,1.0,6.0
4692,linear,600,500,50,521,GraSP,1.8913930560001972,1.0,6.0
4693,linear,600,500,50,521,IHT_jit,0.2025700179992782,1.0,3.0
4694,linear,600,500,50,521,IHT,0.2994008310006393,1.0,3.0
4695,linear,600,500,50,521,HTP_jit,0.31492117200014036,1.0,2.0
4696,linear,600,500,50,521,HTP,0.6327840150006523,1.0,2.0
4697,linear,600,500,50,521,CVXPY,0.15381686399996397,0.98,0.0
4698,linear,600,500,50,522,SCOPE_jit,0.7033360790001097,1.0,11.0
4699,linear,600,500,50,522,SCOPE,5.519819916000415,1.0,11.0
4700,linear,600,500,50,522,GraSP_jit,0.5798308640005416,1.0,7.0
4701,linear,600,500,50,522,GraSP,2.20473261799998,1.0,7.0
4702,linear,600,500,50,522,IHT_jit,0.3917620629999874,1.0,3.0
4703,linear,600,500,50,522,IHT,0.6231673080001201,1.0,3.0
4704,linear,600,500,50,522,HTP_jit,0.31665689000055863,1.0,3.0
4705,linear,600,500,50,522,HTP,0.9236277830004838,1.0,3.0
4706,linear,600,500,50,522,CVXPY,0.1941096809996452,0.66,0.0
4707,linear,600,500,50,523,SCOPE_jit,0.8892581549998795,1.0,11.0
4708,linear,600,500,50,523,SCOPE,4.946817769000518,1.0,11.0
4709,linear,600,500,50,523,GraSP_jit,2.8479877219997434,1.0,99.0
4710,linear,600,500,50,523,GraSP,29.903867670999716,1.0,99.0
4711,linear,600,500,50,523,IHT_jit,0.26541151699984766,1.0,5.0
4712,linear,600,500,50,523,IHT,0.23982203300056426,1.0,5.0
4713,linear,600,500,50,523,HTP_jit,0.559778431000268,1.0,3.0
4714,linear,600,500,50,523,HTP,0.5206737049993535,1.0,3.0
4715,linear,600,500,50,523,CVXPY,0.11021606299982523,0.14,0.0
4716,linear,600,500,50,524,SCOPE_jit,0.5501461930007281,1.0,12.0
4717,linear,600,500,50,524,SCOPE,4.057265802999609,1.0,12.0
4718,linear,600,500,50,524,GraSP_jit,1.9553542200001175,1.0,99.0
4719,linear,600,500,50,524,GraSP,27.438127157000054,1.0,99.0
4720,linear,600,500,50,524,IHT_jit,0.23388126300051226,1.0,5.0
4721,linear,600,500,50,524,IHT,0.2156233819996487,1.0,5.0
4722,linear,600,500,50,524,HTP_jit,0.2100938359999418,1.0,4.0
4723,linear,600,500,50,524,HTP,0.9163722240000425,1.0,4.0
4724,linear,600,500,50,524,CVXPY,0.10796863599989592,0.26,0.0
4725,linear,600,500,50,525,SCOPE_jit,0.6204930600006264,1.0,11.0
4726,linear,600,500,50,525,SCOPE,3.794173586999932,1.0,11.0
4727,linear,600,500,50,525,GraSP_jit,0.3981496359992889,1.0,11.0
4728,linear,600,500,50,525,GraSP,2.150645758000792,1.0,11.0
4729,linear,600,500,50,525,IHT_jit,0.20096695399934106,1.0,4.0
4730,linear,600,500,50,525,IHT,0.28412041799947474,1.0,4.0
4731,linear,600,500,50,525,HTP_jit,0.22122459900037938,1.0,3.0
4732,linear,600,500,50,525,HTP,0.46987524699943606,1.0,4.0
4733,linear,600,500,50,525,CVXPY,0.1650073800001337,0.98,0.0
4734,linear,600,500,50,526,SCOPE_jit,0.8176818070005538,1.0,8.0
4735,linear,600,500,50,526,SCOPE,3.618931118000546,1.0,8.0
4736,linear,600,500,50,526,GraSP_jit,0.43824464800036367,1.0,6.0
4737,linear,600,500,50,526,GraSP,1.7212202279997655,1.0,6.0
4738,linear,600,500,50,526,IHT_jit,0.19464074400002573,1.0,4.0
4739,linear,600,500,50,526,IHT,0.21329170300032274,1.0,4.0
4740,linear,600,500,50,526,HTP_jit,0.21775077900019824,1.0,2.0
4741,linear,600,500,50,526,HTP,0.6981298130003779,1.0,3.0
4742,linear,600,500,50,526,CVXPY,0.18530861500039464,0.96,0.0
4743,linear,600,500,50,527,SCOPE_jit,0.7439239699997415,1.0,8.0
4744,linear,600,500,50,527,SCOPE,3.947657800000343,1.0,8.0
4745,linear,600,500,50,527,GraSP_jit,0.5569348749995697,1.0,9.0
4746,linear,600,500,50,527,GraSP,3.1044493609997517,1.0,9.0
4747,linear,600,500,50,527,IHT_jit,0.2889077130002988,1.0,4.0
4748,linear,600,500,50,527,IHT,0.2704506179998134,1.0,4.0
4749,linear,600,500,50,527,HTP_jit,0.23881288199936535,1.0,3.0
4750,linear,600,500,50,527,HTP,0.32830865000050835,1.0,2.0
4751,linear,600,500,50,527,CVXPY,0.10837909300062165,0.68,0.0
4752,linear,600,500,50,528,SCOPE_jit,0.6056297889999769,1.0,13.0
4753,linear,600,500,50,528,SCOPE,4.201253799999904,1.0,13.0
4754,linear,600,500,50,528,GraSP_jit,0.4103367649995562,1.0,8.0
4755,linear,600,500,50,528,GraSP,2.1739330869995683,1.0,8.0
4756,linear,600,500,50,528,IHT_jit,0.2371301470002436,1.0,4.0
4757,linear,600,500,50,528,IHT,0.3167448009999134,1.0,4.0
