,model,n,p,k,seed,method,time,accuracy
1468,ising,900,190,30,864,CVXPY,2.8053919789381325,0.9333333333333333
1469,ising,900,190,30,865,SCOPE,11.177684243069962,1.0
1470,ising,900,190,30,865,SCOPE_jit,2.137269841041416,1.0
1471,ising,900,190,30,865,GraSP,4.345587151125073,1.0
1472,ising,900,190,30,865,GraSP_jit,0.5700841669458896,1.0
1473,ising,900,190,30,865,IHT_jit,0.27391459280624986,1.0
1474,ising,900,190,30,865,IHT,0.6360860490240157,1.0
1475,ising,900,190,30,865,HTP_jit,0.3712451618630439,1.0
1476,ising,900,190,30,865,HTP,1.7232655340339988,1.0
1477,ising,900,190,30,865,CVXPY,3.048005142947659,0.9666666666666667
1478,ising,900,190,30,866,SCOPE,18.102268279064447,1.0
1479,ising,900,190,30,866,SCOPE_jit,2.9866169358137995,1.0
1480,ising,900,190,30,866,GraSP,3.9165267820935696,1.0
1481,ising,900,190,30,866,GraSP_jit,0.5331237870268524,1.0
1482,ising,900,190,30,866,IHT_jit,0.3038051270414144,1.0
1483,ising,900,190,30,866,IHT,0.9689891000743955,1.0
1484,ising,900,190,30,866,HTP_jit,0.4510354499798268,1.0
1485,ising,900,190,30,866,HTP,2.852419133996591,1.0
1486,ising,900,190,30,866,CVXPY,3.157123561948538,0.9
1487,ising,900,190,30,867,SCOPE,25.266956565901637,1.0
1488,ising,900,190,30,867,SCOPE_jit,4.205719806021079,1.0
1489,ising,900,190,30,867,GraSP,2.233430216088891,1.0
1490,ising,900,190,30,867,GraSP_jit,0.3883139758836478,1.0
1491,ising,900,190,30,867,IHT_jit,0.2944975032005459,1.0
1492,ising,900,190,30,867,IHT,0.6951521588489413,1.0
1493,ising,900,190,30,867,HTP_jit,0.3656912320293486,1.0
1494,ising,900,190,30,867,HTP,1.4827185070607811,1.0
1495,ising,900,190,30,867,CVXPY,3.6457096450030804,0.9666666666666667
1496,ising,900,190,30,868,SCOPE,19.75068745901808,0.9666666666666667
1497,ising,900,190,30,868,SCOPE_jit,3.0303176189772785,0.9666666666666667
1498,ising,900,190,30,868,GraSP,91.05220888205804,1.0
1499,ising,900,190,30,868,GraSP_jit,6.700373848900199,1.0
1500,ising,900,190,30,868,IHT_jit,0.3804141751024872,1.0
1501,ising,900,190,30,868,IHT,1.2445514099672437,1.0
1502,ising,900,190,30,868,HTP_jit,0.4163829009048641,1.0
1503,ising,900,190,30,868,HTP,2.246051834896207,1.0
1504,ising,900,190,30,868,CVXPY,3.9299928909167647,0.9666666666666667
1505,ising,900,190,30,869,SCOPE,15.339104735059664,1.0
1506,ising,900,190,30,869,SCOPE_jit,2.5757001868914813,1.0
1507,ising,900,190,30,869,GraSP,4.252529856050387,1.0
1508,ising,900,190,30,869,GraSP_jit,0.5771168710198253,1.0
1509,ising,900,190,30,869,IHT_jit,0.31120979390107095,1.0
1510,ising,900,190,30,869,IHT,0.7940056081861258,1.0
1511,ising,900,190,30,869,HTP_jit,0.4357415400445461,1.0
1512,ising,900,190,30,869,HTP,2.8138621021062136,1.0
1513,ising,900,190,30,869,CVXPY,4.0255240448750556,0.9666666666666667
1514,ising,900,190,30,870,SCOPE,23.868140215054154,1.0
1515,ising,900,190,30,870,SCOPE_jit,3.735825064126402,1.0
1516,ising,900,190,30,870,GraSP,4.890146704157814,1.0
1517,ising,900,190,30,870,GraSP_jit,0.6323939410503954,1.0
1518,ising,900,190,30,870,IHT_jit,0.3328457181341946,1.0
1519,ising,900,190,30,870,IHT,0.7632568790577352,1.0
1520,ising,900,190,30,870,HTP_jit,0.5775238540954888,1.0
1521,ising,900,190,30,870,HTP,2.5519956729840487,1.0
1522,ising,900,190,30,870,CVXPY,3.7275519678369164,1.0
1523,ising,900,190,30,871,SCOPE,14.85926078306511,1.0
1524,ising,900,190,30,871,SCOPE_jit,2.3982535349205136,1.0
1525,ising,900,190,30,871,GraSP,82.02026198594831,1.0
1526,ising,900,190,30,871,GraSP_jit,5.75409575807862,1.0
1527,ising,900,190,30,871,IHT_jit,0.31209917599335313,1.0
1528,ising,900,190,30,871,IHT,0.9874597089365125,1.0
1529,ising,900,190,30,871,HTP_jit,0.4654069747775793,1.0
1530,ising,900,190,30,871,HTP,3.4484541569836438,1.0
1531,ising,900,190,30,871,CVXPY,3.9613901181146502,0.9666666666666667
1532,ising,900,190,30,872,,,
1533,ising,900,190,30,873,SCOPE,12.530091603985056,1.0
1534,ising,900,190,30,873,SCOPE_jit,1.8831141758710146,1.0
1535,ising,900,190,30,873,GraSP,3.7229311170522124,1.0
1536,ising,900,190,30,873,GraSP_jit,0.5021935449913144,1.0
1537,ising,900,190,30,873,IHT_jit,0.2813706339802593,1.0
1538,ising,900,190,30,873,IHT,0.6311226631514728,1.0
1539,ising,900,190,30,873,HTP_jit,0.4584745839238167,1.0
1540,ising,900,190,30,873,HTP,2.443214235128835,1.0
1541,ising,900,190,30,873,CVXPY,3.6229357719421387,1.0
1542,ising,900,190,30,874,SCOPE,21.36543166800402,1.0
1543,ising,900,190,30,874,SCOPE_jit,3.4019394151400775,1.0
1544,ising,900,190,30,874,GraSP,2.3499452190008014,1.0
1545,ising,900,190,30,874,GraSP_jit,0.39123000600375235,1.0
1546,ising,900,190,30,874,IHT_jit,0.2727332590147853,1.0
1547,ising,900,190,30,874,IHT,0.5943152732215822,1.0
1548,ising,900,190,30,874,HTP_jit,0.3317324419040233,1.0
1549,ising,900,190,30,874,HTP,1.5149184339679778,1.0
1550,ising,900,190,30,874,CVXPY,2.6815488028805703,0.9666666666666667
1551,ising,900,190,30,875,SCOPE,25.741354881087318,1.0
1552,ising,900,190,30,875,SCOPE_jit,4.11385968583636,1.0
1553,ising,900,190,30,875,GraSP,102.0920773530379,1.0
1554,ising,900,190,30,875,GraSP_jit,7.100765808019787,1.0
1555,ising,900,190,30,875,IHT_jit,0.3322659700643271,0.9666666666666667
1556,ising,900,190,30,875,IHT,0.7731591849587858,0.9666666666666667
1557,ising,900,190,30,875,HTP_jit,0.38661088491789997,0.9666666666666667
1558,ising,900,190,30,875,HTP,2.2552801808342338,0.9666666666666667
1559,ising,900,190,30,875,CVXPY,4.666384685784578,0.9333333333333333
1560,ising,900,190,30,876,SCOPE,15.158984027104452,1.0
1561,ising,900,190,30,876,SCOPE_jit,2.2126947389915586,1.0
1562,ising,900,190,30,876,GraSP,93.06847991608083,1.0
1563,ising,900,190,30,876,GraSP_jit,6.529051739023998,1.0
1564,ising,900,190,30,876,IHT_jit,0.44157099397853017,0.9666666666666667
1565,ising,900,190,30,876,IHT,2.9425406348891556,0.9666666666666667
1566,ising,900,190,30,876,HTP_jit,0.40205431217327714,1.0
1567,ising,900,190,30,876,HTP,2.341713660163805,1.0
1568,ising,900,190,30,876,CVXPY,2.6776546640321612,1.0
1569,ising,900,190,30,877,SCOPE,9.20171974785626,0.9333333333333333
1570,ising,900,190,30,877,SCOPE_jit,1.594046127051115,0.9333333333333333
1571,ising,900,190,30,877,GraSP,3.201355607016012,1.0
1572,ising,900,190,30,877,GraSP_jit,0.4707490219734609,1.0
1573,ising,900,190,30,877,IHT_jit,0.2533466760069132,1.0
1574,ising,900,190,30,877,IHT,0.3208021509926766,1.0
1575,ising,900,190,30,877,HTP_jit,0.440117432968691,1.0
1576,ising,900,190,30,877,HTP,2.5809558499604464,1.0
1577,ising,900,190,30,877,CVXPY,2.9172649630345404,0.9666666666666667
1578,ising,900,190,30,878,SCOPE,32.60686571802944,1.0
1579,ising,900,190,30,878,SCOPE_jit,5.251944327028468,1.0
1580,ising,900,190,30,878,GraSP,4.173810416134074,1.0
1581,ising,900,190,30,878,GraSP_jit,0.5761422170326114,1.0
1582,ising,900,190,30,878,IHT_jit,0.2892649210989475,1.0
1583,ising,900,190,30,878,IHT,0.761186373885721,1.0
1584,ising,900,190,30,878,HTP_jit,0.4723903760313988,1.0
1585,ising,900,190,30,878,HTP,1.9184118520934135,1.0
1586,ising,900,190,30,878,CVXPY,3.0840384468901902,0.9666666666666667
1587,ising,900,190,30,879,,,
1588,ising,1000,190,30,880,SCOPE,16.118728678906336,1.0
1589,ising,1000,190,30,880,SCOPE_jit,2.3208418011199683,1.0
1590,ising,1000,190,30,880,GraSP,3.1392234589438885,1.0
1591,ising,1000,190,30,880,GraSP_jit,0.4782941369339824,1.0
1592,ising,1000,190,30,880,IHT_jit,0.28001417708583176,1.0
1593,ising,1000,190,30,880,IHT,0.7335511699784547,1.0
1594,ising,1000,190,30,880,HTP_jit,0.3977919789031148,1.0
1595,ising,1000,190,30,880,HTP,1.912022345000878,1.0
1596,ising,1000,190,30,880,CVXPY,3.3047573359217495,1.0
1597,ising,1000,190,30,881,SCOPE,11.121780146146193,0.5333333333333333
1598,ising,1000,190,30,881,SCOPE_jit,1.9530597548000515,0.5333333333333333
1599,ising,1000,190,30,881,GraSP,87.16428174381144,1.0
1600,ising,1000,190,30,881,GraSP_jit,7.287696989020333,1.0
1601,ising,1000,190,30,881,IHT_jit,0.27992756199091673,1.0
1602,ising,1000,190,30,881,IHT,0.799201037036255,1.0
1603,ising,1000,190,30,881,HTP_jit,0.39929822995327413,1.0
1604,ising,1000,190,30,881,HTP,2.119229796109721,1.0
1605,ising,1000,190,30,881,CVXPY,2.934617810882628,0.9666666666666667
1606,ising,1000,190,30,882,SCOPE,12.284460555994883,0.7333333333333333
1607,ising,1000,190,30,882,SCOPE_jit,2.3033403460867703,0.7333333333333333
1608,ising,1000,190,30,882,GraSP,4.334975742036477,1.0
1609,ising,1000,190,30,882,GraSP_jit,0.5844155971426517,1.0
1610,ising,1000,190,30,882,IHT_jit,0.3146582751069218,1.0
1611,ising,1000,190,30,882,IHT,0.8432339320424944,1.0
1612,ising,1000,190,30,882,HTP_jit,0.536620887927711,1.0
1613,ising,1000,190,30,882,HTP,4.737128835869953,1.0
1614,ising,1000,190,30,882,CVXPY,4.291101640090346,0.9666666666666667
1615,ising,1000,190,30,883,,,
1616,ising,1000,190,30,884,SCOPE,19.400828547077253,1.0
1617,ising,1000,190,30,884,SCOPE_jit,3.1483943010680377,1.0
1618,ising,1000,190,30,884,GraSP,4.511633756104857,1.0
1619,ising,1000,190,30,884,GraSP_jit,0.5630423799157143,1.0
1620,ising,1000,190,30,884,IHT_jit,0.657104317098856,0.9333333333333333
1621,ising,1000,190,30,884,IHT,2.7753594489768147,0.9333333333333333
1622,ising,1000,190,30,884,HTP_jit,0.4452366349287331,1.0
1623,ising,1000,190,30,884,HTP,2.7826505531556904,1.0
1624,ising,1000,190,30,884,CVXPY,3.837832026882097,1.0
1625,ising,1000,190,30,885,SCOPE,14.770697836996987,1.0
1626,ising,1000,190,30,885,SCOPE_jit,2.6785042120609432,1.0
1627,ising,1000,190,30,885,GraSP,5.0206874741707,1.0
1628,ising,1000,190,30,885,GraSP_jit,0.6462869320530444,1.0
1629,ising,1000,190,30,885,IHT_jit,0.45979224401526153,0.9333333333333333
1630,ising,1000,190,30,885,IHT,2.853494524024427,0.9333333333333333
1631,ising,1000,190,30,885,HTP_jit,0.4780994509346783,1.0
1632,ising,1000,190,30,885,HTP,3.5142081470694393,1.0
1633,ising,1000,190,30,885,CVXPY,3.9162885260302573,0.9666666666666667
1634,ising,1000,190,30,886,SCOPE,18.735524161951616,1.0
1635,ising,1000,190,30,886,SCOPE_jit,3.0631368909962475,1.0
1636,ising,1000,190,30,886,GraSP,2.110341653926298,1.0
1637,ising,1000,190,30,886,GraSP_jit,0.4107345389202237,1.0
1638,ising,1000,190,30,886,IHT_jit,0.2748754699714482,1.0
1639,ising,1000,190,30,886,IHT,0.6730902888812125,1.0
1640,ising,1000,190,30,886,HTP_jit,0.3698686328716576,1.0
1641,ising,1000,190,30,886,HTP,1.5141266889404505,1.0
1642,ising,1000,190,30,886,CVXPY,3.8744993559084833,1.0
1643,ising,1000,190,30,887,SCOPE,13.374749558977783,0.9333333333333333
1644,ising,1000,190,30,887,SCOPE_jit,2.2666596069466323,0.9333333333333333
1645,ising,1000,190,30,887,GraSP,3.6009332411922514,1.0
1646,ising,1000,190,30,887,GraSP_jit,0.4767776168882847,1.0
1647,ising,1000,190,30,887,IHT_jit,0.3193027419038117,1.0
1648,ising,1000,190,30,887,IHT,0.6880921851843596,1.0
1649,ising,1000,190,30,887,HTP_jit,0.4076026380062103,1.0
1650,ising,1000,190,30,887,HTP,1.772137642139569,1.0
1651,ising,1000,190,30,887,CVXPY,3.475449583027512,1.0
1652,ising,1000,190,30,888,SCOPE,23.331307023996487,1.0
1653,ising,1000,190,30,888,SCOPE_jit,3.966432918095961,1.0
1654,ising,1000,190,30,888,GraSP,3.168487316928804,1.0
1655,ising,1000,190,30,888,GraSP_jit,0.4839548768941313,1.0
1656,ising,1000,190,30,888,IHT_jit,0.2934502880088985,1.0
1657,ising,1000,190,30,888,IHT,0.8286071438342333,1.0
1658,ising,1000,190,30,888,HTP_jit,0.3302720719948411,1.0
1659,ising,1000,190,30,888,HTP,1.1917494121007621,1.0
1660,ising,1000,190,30,888,CVXPY,2.9336750470101833,1.0
1661,ising,1000,190,30,889,,,
1662,ising,1000,190,30,890,,,
1663,ising,1000,190,30,891,SCOPE,17.60518683679402,1.0
1664,ising,1000,190,30,891,SCOPE_jit,2.577497517922893,1.0
1665,ising,1000,190,30,891,GraSP,3.2151986630633473,1.0
1666,ising,1000,190,30,891,GraSP_jit,0.4493861098308116,1.0
1667,ising,1000,190,30,891,IHT_jit,0.3265728570986539,1.0
1668,ising,1000,190,30,891,IHT,1.0208611509297043,1.0
1669,ising,1000,190,30,891,HTP_jit,0.37364541599527,1.0
1670,ising,1000,190,30,891,HTP,1.7483519210945815,1.0
1671,ising,1000,190,30,891,CVXPY,4.520655210129917,1.0
1672,ising,1000,190,30,892,SCOPE,12.892197275999933,0.8333333333333334
1673,ising,1000,190,30,892,SCOPE_jit,2.1175969410687685,0.8333333333333334
1674,ising,1000,190,30,892,GraSP,2.9779372308403254,1.0
1675,ising,1000,190,30,892,GraSP_jit,0.439651126973331,1.0
1676,ising,1000,190,30,892,IHT_jit,0.5305396851617843,0.9666666666666667
1677,ising,1000,190,30,892,IHT,3.156807151855901,0.9666666666666667
1678,ising,1000,190,30,892,HTP_jit,0.42170333792455494,1.0
1679,ising,1000,190,30,892,HTP,1.885922625893727,1.0
1680,ising,1000,190,30,892,CVXPY,4.116228303872049,1.0
1681,ising,1000,190,30,893,,,
1682,ising,1000,190,30,894,SCOPE,8.423538237111643,0.43333333333333335
1683,ising,1000,190,30,894,SCOPE_jit,1.5108023670036346,0.43333333333333335
1684,ising,1000,190,30,894,GraSP,3.0648847750853747,1.0
1685,ising,1000,190,30,894,GraSP_jit,0.48270682501606643,1.0
1686,ising,1000,190,30,894,IHT_jit,0.33106761216185987,1.0
1687,ising,1000,190,30,894,IHT,1.152750357054174,1.0
1688,ising,1000,190,30,894,HTP_jit,0.3882146130781621,1.0
1689,ising,1000,190,30,894,HTP,1.810710288118571,1.0
1690,ising,1000,190,30,894,CVXPY,3.850594764109701,0.9333333333333333
1691,ising,1000,190,30,895,SCOPE,22.690211395034567,0.6333333333333333
1692,ising,1000,190,30,895,SCOPE_jit,3.67345584416762,0.6333333333333333
1693,ising,1000,190,30,895,GraSP,3.08420630521141,1.0
1694,ising,1000,190,30,895,GraSP_jit,0.4599229439627379,1.0
1695,ising,1000,190,30,895,IHT_jit,0.27525521302595735,1.0
1696,ising,1000,190,30,895,IHT,0.4824372441507876,1.0
1697,ising,1000,190,30,895,HTP_jit,0.37322597298771143,1.0
1698,ising,1000,190,30,895,HTP,1.7562138671055436,1.0
1699,ising,1000,190,30,895,CVXPY,2.94260394689627,1.0
1700,ising,1000,190,30,896,,,
1701,ising,1000,190,30,897,,,
1702,ising,1000,190,30,898,SCOPE,20.617425251053646,0.6333333333333333
1703,ising,1000,190,30,898,SCOPE_jit,3.4590500679332763,0.6333333333333333
1704,ising,1000,190,30,898,GraSP,4.080596536165103,1.0
1705,ising,1000,190,30,898,GraSP_jit,0.5309568059165031,1.0
1706,ising,1000,190,30,898,IHT_jit,0.30731003708206117,1.0
1707,ising,1000,190,30,898,IHT,0.853489605942741,1.0
1708,ising,1000,190,30,898,HTP_jit,0.34212140808813274,1.0
1709,ising,1000,190,30,898,HTP,1.2335504789371043,1.0
1710,ising,1000,190,30,898,CVXPY,4.157453544903547,1.0
1711,ising,1000,190,30,899,SCOPE,9.646790456026793,0.8
1712,ising,1000,190,30,899,SCOPE_jit,1.624162529129535,0.8
1713,ising,1000,190,30,899,GraSP,3.2870145079214126,1.0
1714,ising,1000,190,30,899,GraSP_jit,0.47675330308265984,1.0
1715,ising,1000,190,30,899,IHT_jit,0.3167992939706892,1.0
1716,ising,1000,190,30,899,IHT,0.9620358950924128,1.0
1717,ising,1000,190,30,899,HTP_jit,0.3427171860821545,1.0
1718,ising,1000,190,30,899,HTP,1.4418878150172532,1.0
1719,ising,1000,190,30,899,CVXPY,3.9590064419899136,0.9666666666666667
